time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2020/02/28/11:01:42.453326,16122,0,0,,0,0,30.6728066091,-96.373521995,86.492790997,"(0.0, 0.589277982711792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.473365,16123,0,0,,0,0,30.6728075902,-96.3735216161,86.4902311219,"(0.0, 0.5899301171302795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.493345,16124,0,0,,0,0,30.6728085713,-96.3735212398,86.4873395031,"(0.0, 0.5905864238739014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.513399,16125,0,0,,0,0,30.6728095534,-96.3735208639,86.4842269337,"(0.0, 0.5912469029426575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.533256,16126,0,0,,0,0,30.672810536,-96.3735204896,86.4807796367,"(0.0, 0.5919114947319031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.553263,16127,0,0,,0,0,30.6728115193,-96.3735201179,86.4770607874,"(0.0, 0.5925803780555725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.573310,16128,0,0,,0,0,30.6728125045,-96.3735197508,86.473431346,"(0.0, 0.5930848121643066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.593219,16129,0,0,,0,0,30.6728136989,-96.3735193659,86.5027419338,"(0.0, 0.5876458287239075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.613349,16130,0,0,,0,0,30.672814688,-96.3735189979,86.499517262,"(0.0, 0.5882831811904907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.633360,16131,0,0,,0,0,30.6728156783,-96.3735186309,86.4965326628,"(0.0, 0.5889245271682739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.653221,16132,0,0,,0,0,30.6728166699,-96.3735182651,86.4941365058,"(0.0, 0.5895699858665466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.673228,16133,0,0,,0,0,30.6728176624,-96.3735178989,86.4922255743,"(0.0, 0.5902195572853088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.693202,16134,0,0,,0,0,30.6728186554,-96.3735175325,86.4906302989,"(0.0, 0.5908732414245605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.713341,16135,0,0,,0,0,30.6728196506,-96.3735171658,86.489408657,"(0.0, 0.5915310978889465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.733192,16136,0,0,,0,0,30.6728206466,-96.3735168021,86.4885050142,"(0.0, 0.5921931862831116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.753138,16137,0,0,,0,0,30.6728216432,-96.3735164405,86.4875274394,"(0.0, 0.5928595066070557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.773169,16138,0,0,,0,0,30.6728226417,-96.3735160818,86.4865105879,"(0.0, 0.5935301184654236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.793168,16139,0,0,,0,0,30.6728236501,-96.3735158856,86.4878750667,"(0.0, 0.5880458354949951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.813199,16140,0,0,,0,0,30.6728246502,-96.3735155348,86.4866447141,"(0.0, 0.5886822938919067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.833196,16141,0,0,,0,0,30.6728256514,-96.373515186,86.4851759467,"(0.0, 0.5893228650093079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.853152,16142,0,0,,0,0,30.6728266527,-96.3735148391,86.4835151928,"(0.0, 0.5899674296379089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.873106,16143,0,0,,0,0,30.6728276544,-96.373514494,86.481815259,"(0.0, 0.5906161665916443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.893127,16144,0,0,,0,0,30.6728286571,-96.3735141515,86.4802260771,"(0.0, 0.5912689566612244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.913237,16145,0,0,,0,0,30.6728296592,-96.3735138089,86.4787414055,"(0.0, 0.5919260382652283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.933349,16146,0,0,,0,0,30.6728306625,-96.3735134685,86.4774028026,"(0.0, 0.5925872325897217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.953148,16147,0,0,,0,0,30.6728316658,-96.3735131268,86.4764995696,"(0.0, 0.5932527184486389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.973196,16148,0,0,,0,0,30.6728325478,-96.373512765,86.515139699,"(0.0, 0.587774932384491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:42.993082,16149,0,0,,0,0,30.6728335505,-96.3735124234,86.5150519395,"(0.0, 0.588405966758728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.013149,16150,0,0,,0,0,30.6728345539,-96.3735120838,86.5148406345,"(0.0, 0.589040994644165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.033198,16151,0,0,,0,0,30.6728355582,-96.373511747,86.514396253,"(0.0, 0.5896800756454468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.053141,16152,0,0,,0,0,30.6728365638,-96.373511415,86.51357166,"(0.0, 0.5903232097625732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.073164,16153,0,0,,0,0,30.6728375706,-96.3735110871,86.5122587644,"(0.0, 0.590970516204834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.093088,16154,0,0,,0,0,30.6728385784,-96.3735107624,86.5104011176,"(0.0, 0.591621994972229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.113053,16155,0,0,,0,0,30.6728395876,-96.3735104401,86.5080172801,"(0.0, 0.5922775864601135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.133059,16156,0,0,,0,0,30.672840598,-96.3735101199,86.5050191293,"(0.0, 0.5929374098777771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.153221,16157,0,0,,0,0,30.6728416088,-96.3735098025,86.5014183875,"(0.0, 0.5936014652252197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.173117,16158,0,0,,0,0,30.6728426201,-96.3735094889,86.4974965956,"(0.0, 0.5941022634506226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.193025,16159,0,0,,0,0,30.6728434103,-96.3735088998,86.5172229866,"(0.0, 0.5914314389228821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.213089,16160,0,0,,0,0,30.6728444183,-96.3735085854,86.513217004,"(0.0, 0.5920831561088562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.233082,16161,0,0,,0,0,30.6728454259,-96.3735082693,86.5093607148,"(0.0, 0.592738926410675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.253040,16162,0,0,,0,0,30.6728464337,-96.3735079544,86.5057037622,"(0.0, 0.5933988690376282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.273071,16163,0,0,,0,0,30.6728474412,-96.3735076406,86.5024426747,"(0.0, 0.5940631031990051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.293114,16164,0,0,,0,0,30.6728484483,-96.3735073278,86.4996473528,"(0.0, 0.5947316288948059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.313053,16165,0,0,,0,0,30.6728494562,-96.3735070162,86.4972102782,"(0.0, 0.5954044461250305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.333050,16166,0,0,,0,0,30.6728504647,-96.3735067074,86.4952500639,"(0.0, 0.5960816740989685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.353090,16167,0,0,,0,0,30.6728514736,-96.3735064019,86.4937697966,"(0.0, 0.5967633724212646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.373063,16168,0,0,,0,0,30.672852483,-96.3735060991,86.4925887864,"(0.0, 0.5974494814872742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.393059,16169,0,0,,0,0,30.672853383,-96.3735054627,86.4863628186,"(0.0, 0.5918176770210266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.413041,16170,0,0,,0,0,30.6728543921,-96.3735051609,86.485543441,"(0.0, 0.5924676060676575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.433075,16171,0,0,,0,0,30.6728554017,-96.3735048606,86.4848781554,"(0.0, 0.5931217670440674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.452959,16172,0,0,,0,0,30.6728564114,-96.3735045619,86.4842207348,"(0.0, 0.5937802195549011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.473105,16173,0,0,,0,0,30.6728574221,-96.3735042657,86.4835145697,"(0.0, 0.5944426655769348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.492961,16174,0,0,,0,0,30.6728584327,-96.3735039719,86.4827653682,"(0.0, 0.5951095819473267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.513088,16175,0,0,,0,0,30.6728594436,-96.3735036808,86.4819226461,"(0.0, 0.5957807302474976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.533081,16176,0,0,,0,0,30.6728604535,-96.3735033917,86.4808721216,"(0.0, 0.5964562296867371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.552953,16177,0,0,,0,0,30.6728614632,-96.3735031045,86.4799623666,"(0.0, 0.5971361994743347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.573003,16178,0,0,,0,0,30.6728624722,-96.3735028186,86.4790605931,"(0.0, 0.5976490378379822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.592961,16179,0,0,,0,0,30.6728635736,-96.3735025193,86.5201599132,"(0.0, 0.5923154950141907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.612994,16180,0,0,,0,0,30.672864585,-96.3735022346,86.5195698654,"(0.0, 0.5929651260375977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.633108,16181,0,0,,0,0,30.6728655976,-96.3735019508,86.5189623237,"(0.0, 0.5936188101768494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.653000,16182,0,0,,0,0,30.6728666116,-96.3735016697,86.5182588398,"(0.0, 0.5942767262458801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.672979,16183,0,0,,0,0,30.6728676273,-96.3735013909,86.5173932239,"(0.0, 0.5949389338493347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.692923,16184,0,0,,0,0,30.6728686447,-96.3735011162,86.5163120199,"(0.0, 0.5956053733825684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.712931,16185,0,0,,0,0,30.6728696637,-96.3735008444,86.5150506068,"(0.0, 0.5962762236595154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.733017,16186,0,0,,0,0,30.6728706843,-96.3735005755,86.5135437278,"(0.0, 0.5969513654708862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.752893,16187,0,0,,0,0,30.6728717059,-96.3735003084,86.5118138008,"(0.0, 0.5976309776306152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.772950,16188,0,0,,0,0,30.6728727282,-96.3735000432,86.5098312777,"(0.0, 0.5983150005340576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.792918,16189,0,0,,0,0,30.6728739407,-96.3734996372,86.5227262257,"(0.0, 0.5931747555732727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.812924,16190,0,0,,0,0,30.6728749649,-96.3734993718,86.52056963,"(0.0, 0.5938286185264587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.832895,16191,0,0,,0,0,30.672875989,-96.3734991065,86.5184053583,"(0.0, 0.594486653804779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.852886,16192,0,0,,0,0,30.6728770133,-96.3734988424,86.5163592519,"(0.0, 0.595149040222168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.873041,16193,0,0,,0,0,30.6728780374,-96.3734985799,86.5144903995,"(0.0, 0.5958154201507568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.892811,16194,0,0,,0,0,30.6728790609,-96.3734983189,86.5128268925,"(0.0, 0.5964862704277039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.913014,16195,0,0,,0,0,30.6728800844,-96.3734980601,86.5114053553,"(0.0, 0.5971615314483643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.932851,16196,0,0,,0,0,30.6728811078,-96.3734978032,86.5102317464,"(0.0, 0.5978411436080933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.952807,16197,0,0,,0,0,30.6728821314,-96.3734975484,86.5092941076,"(0.0, 0.5985252857208252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.973890,16198,0,0,,0,0,30.6728831548,-96.3734972957,86.50860692,"(0.0, 0.5992138981819153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:43.992843,16199,0,0,,0,0,30.6728839149,-96.3734969717,86.5196665861,"(0.0, 0.5945652723312378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.012920,16200,0,0,,0,0,30.6728849362,-96.3734967213,86.5195154212,"(0.0, 0.595229983329773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.032844,16201,0,0,,0,0,30.6728859576,-96.3734964726,86.5195144769,"(0.0, 0.5958990454673767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.052889,16202,0,0,,0,0,30.6728869794,-96.3734962251,86.5195317464,"(0.0, 0.5965724587440491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.072832,16203,0,0,,0,0,30.6728880021,-96.3734959796,86.5194548508,"(0.0, 0.5972502827644348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.092935,16204,0,0,,0,0,30.6728890251,-96.3734957364,86.5192442294,"(0.0, 0.5979325771331787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.113915,16205,0,0,,0,0,30.6728900481,-96.3734954946,86.5187325561,"(0.0, 0.5986191630363464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.132909,16206,0,0,,0,0,30.6728910718,-96.3734952562,86.5181393987,"(0.0, 0.5993103384971619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.153868,16207,0,0,,0,0,30.6728920958,-96.3734950173,86.517584702,"(0.0, 0.600006103515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.173816,16208,0,0,,0,0,30.6728931206,-96.3734947837,86.516822326,"(0.0, 0.6007063984870911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.193824,16209,0,0,,0,0,30.6728943159,-96.3734946763,86.537215163,"(0.0, 0.5969006419181824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.213856,16210,0,0,,0,0,30.6728953436,-96.373494448,86.5360888653,"(0.0, 0.5975877046585083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.233741,16211,0,0,,0,0,30.6728963712,-96.3734942206,86.5346650211,"(0.0, 0.5982793569564819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.253827,16212,0,0,,0,0,30.6728973993,-96.3734939965,86.5331066912,"(0.0, 0.5989755392074585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.272772,16213,0,0,,0,0,30.672898428,-96.3734937749,86.5313870069,"(0.0, 0.5996763110160828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.293827,16214,0,0,,0,0,30.6728994568,-96.3734935563,86.5296583669,"(0.0, 0.6003817319869995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.313886,16215,0,0,,0,0,30.6729004864,-96.3734933393,86.5280975793,"(0.0, 0.6010919213294983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.333802,16216,0,0,,0,0,30.6729015164,-96.3734931244,86.5267125061,"(0.0, 0.6018068194389343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.353869,16217,0,0,,0,0,30.6729025468,-96.3734929112,86.5254756669,"(0.0, 0.6025264859199524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.373841,16218,0,0,,0,0,30.6729035774,-96.3734926987,86.5244559376,"(0.0, 0.6032509207725525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.393816,16219,0,0,,0,0,30.6729043947,-96.3734922322,86.5201332998,"(0.0, 0.5990819334983826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.413768,16220,0,0,,0,0,30.6729054232,-96.37349202,86.5193630503,"(0.0, 0.5997867584228516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.433822,16221,0,0,,0,0,30.6729064522,-96.3734918094,86.5187244769,"(0.0, 0.6004963517189026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.453723,16222,0,0,,0,0,30.6729074814,-96.3734916007,86.5181754641,"(0.0, 0.6012105941772461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.473668,16223,0,0,,0,0,30.6729085106,-96.3734913941,86.5176522424,"(0.0, 0.6019296646118164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.493702,16224,0,0,,0,0,30.6729095397,-96.3734911894,86.5171759939,"(0.0, 0.6026535034179688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.513684,16225,0,0,,0,0,30.6729105689,-96.3734909865,86.5166254584,"(0.0, 0.6033822298049927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.533689,16226,0,0,,0,0,30.672911598,-96.3734907857,86.5159783531,"(0.0, 0.6041157245635986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.553683,16227,0,0,,0,0,30.6729126273,-96.3734905867,86.5152955912,"(0.0, 0.604854166507721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.573656,16228,0,0,,0,0,30.6729136571,-96.3734903898,86.5145697035,"(0.0, 0.6054112315177917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.593724,16229,0,0,,0,0,30.6729148015,-96.3734904371,86.5293454267,"(0.0, 0.6013665199279785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.613659,16230,0,0,,0,0,30.6729158336,-96.373490247,86.5287337657,"(0.0, 0.602088451385498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.633651,16231,0,0,,0,0,30.6729168666,-96.3734900591,86.5280633578,"(0.0, 0.6028152108192444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.653655,16232,0,0,,0,0,30.6729178998,-96.3734898731,86.527360348,"(0.0, 0.6035468578338623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.673724,16233,0,0,,0,0,30.6729189338,-96.3734896888,86.5265919631,"(0.0, 0.604283332824707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.693743,16234,0,0,,0,0,30.6729199685,-96.3734895057,86.5256674467,"(0.0, 0.6050247550010681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.713802,16235,0,0,,0,0,30.6729210022,-96.3734893244,86.524581329,"(0.0, 0.6057711243629456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.733625,16236,0,0,,0,0,30.6729220374,-96.373489144,86.5234778645,"(0.0, 0.6065223813056946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.753669,16237,0,0,,0,0,30.6729230724,-96.3734889651,86.5222541075,"(0.0, 0.6072787642478943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.773743,16238,0,0,,0,0,30.6729241082,-96.3734887889,86.521046659,"(0.0, 0.6080402135848999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.793585,16239,0,0,,0,0,30.6729250022,-96.3734882624,86.52862415,"(0.0, 0.6052051782608032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.813600,16240,0,0,,0,0,30.6729260375,-96.3734880867,86.5275410013,"(0.0, 0.6059533953666687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.833607,16241,0,0,,0,0,30.6729270741,-96.3734879136,86.5265635755,"(0.0, 0.6067067384719849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.853667,16242,0,0,,0,0,30.6729281113,-96.3734877431,86.5256915838,"(0.0, 0.6074650883674622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.873675,16243,0,0,,0,0,30.6729291489,-96.3734875748,86.5249037864,"(0.0, 0.6082286238670349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.893548,16244,0,0,,0,0,30.6729301875,-96.3734874086,86.524103554,"(0.0, 0.6089972853660583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.913582,16245,0,0,,0,0,30.6729312266,-96.3734872449,86.523271028,"(0.0, 0.6097711324691772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.933636,16246,0,0,,0,0,30.6729322657,-96.373487083,86.5222759452,"(0.0, 0.6105501651763916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.953592,16247,0,0,,0,0,30.6729333057,-96.3734869223,86.5211787531,"(0.0, 0.6113344430923462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.973527,16248,0,0,,0,0,30.6729343463,-96.3734867628,86.5199423581,"(0.0, 0.612123966217041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:44.993530,16249,0,0,,0,0,30.6729350874,-96.3734864144,86.5156750921,"(0.0, 0.6100547909736633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:45.013550,16250,0,0,,0,0,30.6729361251,-96.3734862559,86.514229876,"(0.0, 0.6108358502388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:45.033595,16251,0,0,,0,0,30.6729371634,-96.3734860989,86.5128026512,"(0.0, 0.6116220951080322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:45.053467,16252,0,0,,0,0,30.6729382021,-96.3734859434,86.5115254242,"(0.0, 0.6124135851860046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:45.073580,16253,0,0,,0,0,30.6729392415,-96.3734857896,86.5104290396,"(0.0, 0.6132104992866516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:45.093451,16254,0,0,,0,0,30.6729402816,-96.3734856376,86.509496402,"(0.0, 0.6140127778053284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:01:45.113577,16255,0,0,,0,0,30.6729413224,-96.3734854871,86.5086730029,"(0.0, 0.6148204207420349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
