time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2019/02/01/15:57:37.803583,12763,0,0,,0,0,30.6244535168,-96.3366614175,72.3493903987,"(0.0, 0.5835332870483398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:37.823191,12764,0,0,,0,0,30.6244541241,-96.336662136,72.3520408915,"(0.0, 0.5840972065925598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:37.842979,12765,0,0,,0,0,30.6244547308,-96.3366628539,72.354767886,"(0.0, 0.5846651792526245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:37.863327,12766,0,0,,0,0,30.6244553367,-96.3366635713,72.3575361557,"(0.0, 0.5852369666099548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:37.883027,12767,0,0,,0,0,30.6244559428,-96.3366642868,72.3602265287,"(0.0, 0.5858128666877747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:37.902929,12768,0,0,,0,0,30.6244565493,-96.3366650023,72.362824928,"(0.0, 0.5863928198814392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:37.922945,12769,0,0,,0,0,30.6244571552,-96.3366657166,72.36539122,"(0.0, 0.5869768261909485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:37.942784,12770,0,0,,0,0,30.6244577605,-96.3366664301,72.3679311005,"(0.0, 0.5875649452209473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:37.962818,12771,0,0,,0,0,30.6244583648,-96.336667143,72.3704630025,"(0.0, 0.5881572365760803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:37.982738,12772,0,0,,0,0,30.6244589685,-96.3366678557,72.373052069,"(0.0, 0.5887537598609924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.002784,12773,0,0,,0,0,30.6244595709,-96.3366685676,72.3756814171,"(0.0, 0.5893545150756836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.022851,12774,0,0,,0,0,30.6244600901,-96.3366692565,72.3744084705,"(0.0, 0.5899595618247986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.042683,12775,0,0,,0,0,30.6244606884,-96.3366699672,72.3769127196,"(0.0, 0.5842710733413696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.062889,12776,0,0,,0,0,30.6244612859,-96.3366706767,72.3793968763,"(0.0, 0.5848422646522522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.082814,12777,0,0,,0,0,30.624461883,-96.3366713849,72.3819474494,"(0.0, 0.5854175686836243, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.103787,12778,0,0,,0,0,30.6244624803,-96.3366720909,72.3845129991,"(0.0, 0.5859968662261963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.122725,12779,0,0,,0,0,30.6244630788,-96.3366727958,72.3870024625,"(0.0, 0.586580216884613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.143584,12780,0,0,,0,0,30.6244636778,-96.3366734972,72.3892340111,"(0.0, 0.5871676802635193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.163544,12781,0,0,,0,0,30.6244641887,-96.3366742061,72.3831813736,"(0.0, 0.5816296935081482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.183568,12782,0,0,,0,0,30.6244647865,-96.3366749042,72.3850620147,"(0.0, 0.5821846127510071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.203412,12783,0,0,,0,0,30.6244653834,-96.3366755991,72.3872304317,"(0.0, 0.5827434062957764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.223522,12784,0,0,,0,0,30.624465981,-96.336676294,72.3891193848,"(0.0, 0.583306074142456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.243397,12785,0,0,,0,0,30.6244665794,-96.3366769895,72.3907908686,"(0.0, 0.5838726758956909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.263429,12786,0,0,,0,0,30.6244671772,-96.3366776792,72.3930692142,"(0.0, 0.5844433307647705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.283340,12787,0,0,,0,0,30.6244677762,-96.3366783689,72.3952188091,"(0.0, 0.5850179195404053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.303312,12788,0,0,,0,0,30.6244683754,-96.3366790558,72.3975353902,"(0.0, 0.5855965614318848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.323322,12789,0,0,,0,0,30.6244689752,-96.3366797401,72.3998578088,"(0.0, 0.5861793160438538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.343310,12790,0,0,,0,0,30.6244695752,-96.3366804219,72.402180803,"(0.0, 0.5867661833763123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.363302,12791,0,0,,0,0,30.624470234,-96.3366811093,72.3890265813,"(0.0, 0.5814544558525085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.383458,12792,0,0,,0,0,30.6244708347,-96.3366817851,72.3912632437,"(0.0, 0.5820119380950928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.403189,12793,0,0,,0,0,30.6244714352,-96.3366824578,72.3934574844,"(0.0, 0.5825732946395874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.423239,12794,0,0,,0,0,30.6244720357,-96.3366831271,72.3956146725,"(0.0, 0.5831385254859924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.443012,12795,0,0,,0,0,30.6244726365,-96.336683793,72.3978164773,"(0.0, 0.5837077498435974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.463008,12796,0,0,,0,0,30.6244732377,-96.3366844559,72.4001741586,"(0.0, 0.5842809677124023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.483010,12797,0,0,,0,0,30.6244738393,-96.3366851157,72.4026923357,"(0.0, 0.584858238697052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.503029,12798,0,0,,0,0,30.6244744421,-96.3366857725,72.4052116582,"(0.0, 0.5854396224021912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.522913,12799,0,0,,0,0,30.6244750451,-96.3366864268,72.4077413939,"(0.0, 0.5860249996185303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.542966,12800,0,0,,0,0,30.6244756484,-96.3366870788,72.4102871912,"(0.0, 0.5866146683692932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.562969,12801,0,0,,0,0,30.6244763218,-96.3366876059,72.4071007734,"(0.0, 0.5811634659767151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.582783,12802,0,0,,0,0,30.6244769269,-96.3366882509,72.4096961319,"(0.0, 0.5817214846611023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.602883,12803,0,0,,0,0,30.6244775332,-96.336688893,72.4123261273,"(0.0, 0.5822833776473999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.622890,12804,0,0,,0,0,30.6244781409,-96.3366895315,72.4149793657,"(0.0, 0.5828491449356079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.642793,12805,0,0,,0,0,30.62447875,-96.3366901668,72.4177022092,"(0.0, 0.5834189653396606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.662637,12806,0,0,,0,0,30.6244793604,-96.3366907986,72.4204195645,"(0.0, 0.5839927792549133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.682606,12807,0,0,,0,0,30.6244799712,-96.3366914276,72.4230426867,"(0.0, 0.5845706462860107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.703714,12808,0,0,,0,0,30.6244805825,-96.3366920535,72.4255090225,"(0.0, 0.5851525664329529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.723671,12809,0,0,,0,0,30.6244811939,-96.3366926765,72.4278613059,"(0.0, 0.5857385993003845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.743640,12810,0,0,,0,0,30.6244818056,-96.3366932965,72.4301432678,"(0.0, 0.5863288044929504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.763598,12811,0,0,,0,0,30.6244824176,-96.3366939138,72.4323851857,"(0.0, 0.5869232416152954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.783467,12812,0,0,,0,0,30.62448308,-96.3366945935,72.4258064218,"(0.0, 0.5812968611717224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.803666,12813,0,0,,0,0,30.6244836938,-96.3366952053,72.4279642897,"(0.0, 0.5818572044372559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.823459,12814,0,0,,0,0,30.6244843085,-96.3366958135,72.4301890275,"(0.0, 0.582421600818634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.843374,12815,0,0,,0,0,30.6244849242,-96.3366964186,72.4325416926,"(0.0, 0.5829899311065674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.863545,12816,0,0,,0,0,30.6244855412,-96.3366970201,72.4350501234,"(0.0, 0.5835622549057007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.883308,12817,0,0,,0,0,30.6244861594,-96.3366976183,72.4376653871,"(0.0, 0.5841386318206787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.903852,12818,0,0,,0,0,30.6244867786,-96.3366982134,72.4402687149,"(0.0, 0.5847191214561462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.923467,12819,0,0,,0,0,30.6244873982,-96.3366988058,72.4427911025,"(0.0, 0.5853037238121033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.943293,12820,0,0,,0,0,30.6244880181,-96.3366993955,72.4452208159,"(0.0, 0.5858924984931946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.963329,12821,0,0,,0,0,30.6244886503,-96.3366999646,72.4265836412,"(0.0, 0.5803504586219788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:38.983134,12822,0,0,,0,0,30.6244892709,-96.3367005479,72.4287341656,"(0.0, 0.5809061527252197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.003275,12823,0,0,,0,0,30.6244898924,-96.3367011276,72.4307901766,"(0.0, 0.5814657807350159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.023362,12824,0,0,,0,0,30.6244905148,-96.3367017034,72.432810531,"(0.0, 0.5820292830467224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.043171,12825,0,0,,0,0,30.6244911383,-96.3367022748,72.434874869,"(0.0, 0.5825967788696289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.063236,12826,0,0,,0,0,30.6244917626,-96.3367028424,72.4370150203,"(0.0, 0.5831683278083801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.083136,12827,0,0,,0,0,30.6244923877,-96.3367034063,72.4392098412,"(0.0, 0.5837439298629761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.103177,12828,0,0,,0,0,30.6244930134,-96.3367039667,72.4414324937,"(0.0, 0.5843235850334167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.123147,12829,0,0,,0,0,30.6244936397,-96.3367045234,72.4436871884,"(0.0, 0.5849073529243469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.143034,12830,0,0,,0,0,30.6244942666,-96.336705077,72.4459773144,"(0.0, 0.5854952931404114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.163087,12831,0,0,,0,0,30.6244949006,-96.3367055986,72.43218234,"(0.0, 0.5801252722740173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.182977,12832,0,0,,0,0,30.6244955287,-96.3367061452,72.4343688805,"(0.0, 0.5806826949119568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.203125,12833,0,0,,0,0,30.6244961576,-96.3367066878,72.4364887998,"(0.0, 0.5812439918518066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.224052,12834,0,0,,0,0,30.6244967875,-96.3367072263,72.4385756534,"(0.0, 0.5818092823028564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.242518,12835,0,0,,0,0,30.6244974188,-96.3367077602,72.4406716395,"(0.0, 0.5823785662651062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.262446,12836,0,0,,0,0,30.6244980516,-96.336708289,72.4427802693,"(0.0, 0.5829518437385559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.282655,12837,0,0,,0,0,30.6244986856,-96.3367088135,72.4448359739,"(0.0, 0.5835292339324951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.302899,12838,0,0,,0,0,30.6244993207,-96.3367093337,72.446835896,"(0.0, 0.5841107368469238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.322817,12839,0,0,,0,0,30.624499956,-96.3367098507,72.4488321878,"(0.0, 0.584696352481842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.343117,12840,0,0,,0,0,30.6245006341,-96.3367103902,72.4478975078,"(0.0, 0.5852862000465393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.362720,12841,0,0,,0,0,30.6245012705,-96.3367109012,72.4499987029,"(0.0, 0.5803382396697998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.382616,12842,0,0,,0,0,30.6245019077,-96.3367114079,72.4521616427,"(0.0, 0.5809033513069153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.402568,12843,0,0,,0,0,30.6245025463,-96.3367119098,72.4543554094,"(0.0, 0.5814724564552307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.422619,12844,0,0,,0,0,30.6245031865,-96.3367124067,72.4565742677,"(0.0, 0.5820457339286804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.443412,12845,0,0,,0,0,30.6245038284,-96.3367128986,72.4588101609,"(0.0, 0.5826228260993958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.463588,12846,0,0,,0,0,30.6245044718,-96.3367133855,72.461101478,"(0.0, 0.5832041501998901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.483543,12847,0,0,,0,0,30.624505116,-96.3367138685,72.4634888824,"(0.0, 0.5837897062301636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.503458,12848,0,0,,0,0,30.6245057609,-96.3367143478,72.4659165414,"(0.0, 0.5843794941902161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.523571,12849,0,0,,0,0,30.6245064066,-96.3367148232,72.4683394572,"(0.0, 0.5849735140800476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.543470,12850,0,0,,0,0,30.6245070903,-96.3367152458,72.4658186343,"(0.0, 0.5855718851089478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.563239,12851,0,0,,0,0,30.624507738,-96.3367157117,72.4680616101,"(0.0, 0.5801045298576355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.583513,12852,0,0,,0,0,30.6245083867,-96.3367161727,72.4701686613,"(0.0, 0.5806700587272644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.603423,12853,0,0,,0,0,30.6245090365,-96.3367166282,72.4721409781,"(0.0, 0.5812395811080933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.623226,12854,0,0,,0,0,30.6245096873,-96.3367170782,72.47402314,"(0.0, 0.5818132758140564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.643305,12855,0,0,,0,0,30.624510339,-96.3367175227,72.4758453174,"(0.0, 0.5823907852172852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.663454,12856,0,0,,0,0,30.6245109915,-96.3367179619,72.4776745299,"(0.0, 0.5829726457595825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.683205,12857,0,0,,0,0,30.6245116449,-96.3367183958,72.4795372253,"(0.0, 0.5835586190223694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.703164,12858,0,0,,0,0,30.6245122993,-96.3367188246,72.481477214,"(0.0, 0.5841488838195801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.723197,12859,0,0,,0,0,30.6245129544,-96.3367192489,72.4835174121,"(0.0, 0.5847433805465698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.743097,12860,0,0,,0,0,30.6245136105,-96.3367196687,72.4855952254,"(0.0, 0.5853422284126282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.763175,12861,0,0,,0,0,30.6245142672,-96.3367200842,72.4877102552,"(0.0, 0.5859454274177551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.783187,12862,0,0,,0,0,30.6245149227,-96.3367205436,72.4830526104,"(0.0, 0.5802263021469116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.802888,12863,0,0,,0,0,30.6245155808,-96.3367209501,72.4851225642,"(0.0, 0.5807932019233704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.823111,12864,0,0,,0,0,30.62451624,-96.336721351,72.4872303857,"(0.0, 0.5813642144203186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.842858,12865,0,0,,0,0,30.6245169004,-96.3367217462,72.4894196419,"(0.0, 0.581939160823822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.862934,12866,0,0,,0,0,30.6245175625,-96.3367221351,72.4916934455,"(0.0, 0.5825183391571045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.882973,12867,0,0,,0,0,30.6245182255,-96.3367225185,72.493992148,"(0.0, 0.5831016898155212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.903345,12868,0,0,,0,0,30.6245188897,-96.3367228964,72.496305366,"(0.0, 0.583689272403717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.922822,12869,0,0,,0,0,30.6245195545,-96.3367232693,72.4986461913,"(0.0, 0.5842810869216919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.942979,12870,0,0,,0,0,30.6245202196,-96.3367236373,72.5009414963,"(0.0, 0.5848772525787354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.962984,12871,0,0,,0,0,30.6245208851,-96.3367240004,72.5031404905,"(0.0, 0.5854777693748474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:39.983063,12872,0,0,,0,0,30.6245215511,-96.3367243579,72.5052337907,"(0.0, 0.5860826373100281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.002810,12873,0,0,,0,0,30.6245222176,-96.3367247099,72.5072817858,"(0.0, 0.5866919755935669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.022855,12874,0,0,,0,0,30.6245228408,-96.3367250767,72.4944425095,"(0.0, 0.5810546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.042646,12875,0,0,,0,0,30.6245235083,-96.3367254169,72.4964121096,"(0.0, 0.5816294550895691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.062823,12876,0,0,,0,0,30.6245241767,-96.3367257509,72.4983868878,"(0.0, 0.5822083353996277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.082666,12877,0,0,,0,0,30.6245248461,-96.3367260785,72.5003584027,"(0.0, 0.5827913880348206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.102448,12878,0,0,,0,0,30.6245255163,-96.3367263997,72.5023395177,"(0.0, 0.5833787322044373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.123609,12879,0,0,,0,0,30.6245261873,-96.3367267151,72.5044025816,"(0.0, 0.5839703679084778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.142456,12880,0,0,,0,0,30.6245268587,-96.3367270251,72.5066091409,"(0.0, 0.5845662951469421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.163610,12881,0,0,,0,0,30.624527484,-96.3367273857,72.4987706468,"(0.0, 0.5788540840148926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.183517,12882,0,0,,0,0,30.6245281547,-96.336727687,72.5011764402,"(0.0, 0.5794138312339783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.203524,12883,0,0,,0,0,30.6245288251,-96.3367279835,72.5036070459,"(0.0, 0.5799775719642639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.223444,12884,0,0,,0,0,30.6245294953,-96.3367282749,72.5059710406,"(0.0, 0.5805453658103943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.243477,12885,0,0,,0,0,30.6245301659,-96.3367285601,72.5081958529,"(0.0, 0.5811173319816589, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.263568,12886,0,0,,0,0,30.6245308369,-96.3367288386,72.5102352463,"(0.0, 0.5816932916641235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.283490,12887,0,0,,0,0,30.6245315086,-96.33672911,72.5120941158,"(0.0, 0.582273542881012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.303455,12888,0,0,,0,0,30.6245321807,-96.3367293748,72.5139077697,"(0.0, 0.5828579664230347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.323386,12889,0,0,,0,0,30.6245328529,-96.3367296338,72.5157527076,"(0.0, 0.5834466814994812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.343250,12890,0,0,,0,0,30.6245335254,-96.336729888,72.5177388098,"(0.0, 0.5840397477149963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.363491,12891,0,0,,0,0,30.6245343066,-96.3367301261,72.4946919559,"(0.0, 0.5783311724662781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.383234,12892,0,0,,0,0,30.6245349806,-96.336730372,72.4967883192,"(0.0, 0.5788882970809937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.403203,12893,0,0,,0,0,30.6245356539,-96.3367306142,72.4989211569,"(0.0, 0.5794495940208435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.423173,12894,0,0,,0,0,30.6245363267,-96.3367308524,72.501003392,"(0.0, 0.5800147652626038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.443116,12895,0,0,,0,0,30.624536999,-96.3367310865,72.5029852111,"(0.0, 0.5805842280387878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2019/02/01/15:57:40.463192,12896,0,0,,0,0,30.624537671,-96.3367313161,72.5048926054,"(0.0, 0.5811575651168823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
