time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2020/02/28/11:33:33.414373,26279,0,0,,0,0,30.6735638359,-96.3724750326,86.5630150062,"(0.0, 0.6940938830375671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.434394,26280,0,0,,0,0,30.6735640746,-96.3724747312,86.5607162018,"(0.0, 0.6948063969612122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.454451,26281,0,0,,0,0,30.6735643137,-96.3724744262,86.5585002268,"(0.0, 0.6955227255821228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.474348,26282,0,0,,0,0,30.6735645534,-96.3724741182,86.556333421,"(0.0, 0.6962428689002991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.494306,26283,0,0,,0,0,30.6735647937,-96.3724738073,86.5542379436,"(0.0, 0.6969669461250305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.514343,26284,0,0,,0,0,30.6735650346,-96.3724734942,86.5522304359,"(0.0, 0.6976948380470276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.534315,26285,0,0,,0,0,30.6735653183,-96.3724731149,86.5642585137,"(0.0, 0.6919538974761963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.554297,26286,0,0,,0,0,30.6735655601,-96.3724727957,86.5625102234,"(0.0, 0.6926429867744446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.574377,26287,0,0,,0,0,30.6735658018,-96.3724724732,86.5607862491,"(0.0, 0.6933357119560242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.594341,26288,0,0,,0,0,30.6735660432,-96.3724721467,86.5590646232,"(0.0, 0.6940321326255798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.614352,26289,0,0,,0,0,30.6735662844,-96.3724718163,86.5572955355,"(0.0, 0.6947321891784668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.634265,26290,0,0,,0,0,30.6735665256,-96.3724714823,86.555474228,"(0.0, 0.6954360008239746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.654359,26291,0,0,,0,0,30.6735667668,-96.3724711446,86.5536015481,"(0.0, 0.696143627166748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.674239,26292,0,0,,0,0,30.6735670084,-96.3724708038,86.5516781604,"(0.0, 0.6968549489974976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.694316,26293,0,0,,0,0,30.6735672501,-96.3724704599,86.5497254743,"(0.0, 0.6975700259208679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.714277,26294,0,0,,0,0,30.6735674918,-96.3724701131,86.5477455298,"(0.0, 0.6982889771461487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.734284,26295,0,0,,0,0,30.6735676756,-96.3724695409,86.5559568391,"(0.0, 0.698830783367157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.754262,26296,0,0,,0,0,30.6735679158,-96.372469184,86.5539463065,"(0.0, 0.69466233253479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.774235,26297,0,0,,0,0,30.6735681558,-96.3724688241,86.5518373018,"(0.0, 0.6953623294830322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.794442,26298,0,0,,0,0,30.6735683953,-96.37246846,86.5497283344,"(0.0, 0.69606614112854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.814286,26299,0,0,,0,0,30.6735686343,-96.3724680917,86.5476327387,"(0.0, 0.6967736482620239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.834261,26300,0,0,,0,0,30.6735688726,-96.372467719,86.5455233243,"(0.0, 0.6974849104881287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.854209,26301,0,0,,0,0,30.6735691105,-96.3724673423,86.5434503367,"(0.0, 0.698199987411499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.874177,26302,0,0,,0,0,30.6735693482,-96.3724669619,86.5414245287,"(0.0, 0.6989189386367798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.894361,26303,0,0,,0,0,30.6735695855,-96.3724665778,86.5394012129,"(0.0, 0.699641764163971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.914295,26304,0,0,,0,0,30.6735698229,-96.3724661908,86.5373830376,"(0.0, 0.7003684043884277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.934184,26305,0,0,,0,0,30.6735701281,-96.3724658413,86.5406258642,"(0.0, 0.6952220797538757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.954168,26306,0,0,,0,0,30.6735703664,-96.3724654492,86.5387259731,"(0.0, 0.6959166526794434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.974242,26307,0,0,,0,0,30.6735706048,-96.3724650542,86.5367897656,"(0.0, 0.6966148614883423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:33.994151,26308,0,0,,0,0,30.6735708434,-96.3724646559,86.5348338084,"(0.0, 0.6973168253898621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.014165,26309,0,0,,0,0,30.6735710819,-96.3724642542,86.5329000934,"(0.0, 0.6980224847793579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.034142,26310,0,0,,0,0,30.6735713204,-96.3724638491,86.531000169,"(0.0, 0.6987319588661194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.054185,26311,0,0,,0,0,30.6735715583,-96.3724634404,86.5290957419,"(0.0, 0.6994451880455017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.074254,26312,0,0,,0,0,30.6735717963,-96.3724630287,86.5272533831,"(0.0, 0.7001622915267944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.094184,26313,0,0,,0,0,30.6735720341,-96.372462614,86.5254811978,"(0.0, 0.700883150100708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.114206,26314,0,0,,0,0,30.6735722715,-96.3724621963,86.5237586664,"(0.0, 0.701607882976532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.134194,26315,0,0,,0,0,30.6735725081,-96.3724617748,86.5220647436,"(0.0, 0.7021539807319641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.154084,26316,0,0,,0,0,30.6735728162,-96.3724612224,86.5427826273,"(0.0, 0.6972514390945435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.174065,26317,0,0,,0,0,30.6735730503,-96.372460791,86.540853183,"(0.0, 0.6979489922523499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.194171,26318,0,0,,0,0,30.673573283,-96.3724603554,86.5387115469,"(0.0, 0.6986503005027771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.214143,26319,0,0,,0,0,30.6735735144,-96.3724599155,86.5364040441,"(0.0, 0.6993553638458252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.234059,26320,0,0,,0,0,30.6735737449,-96.3724594718,86.5340788485,"(0.0, 0.7000641226768494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.254125,26321,0,0,,0,0,30.6735739753,-96.3724590241,86.5317777044,"(0.0, 0.7007766962051392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.274031,26322,0,0,,0,0,30.6735742055,-96.3724585731,86.5295828802,"(0.0, 0.7014930844306946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.294005,26323,0,0,,0,0,30.6735744355,-96.3724581189,86.5275122009,"(0.0, 0.7022132277488708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.314085,26324,0,0,,0,0,30.6735746653,-96.3724576612,86.5255862491,"(0.0, 0.7029373645782471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.334121,26325,0,0,,0,0,30.6735750039,-96.3724572968,86.5159667651,"(0.0, 0.6978685259819031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.354020,26326,0,0,,0,0,30.6735752324,-96.3724568312,86.514136873,"(0.0, 0.6985618472099304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.374358,26327,0,0,,0,0,30.673575459,-96.3724563608,86.5122977623,"(0.0, 0.6992588043212891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.394011,26328,0,0,,0,0,30.6735756839,-96.372455886,86.5104741731,"(0.0, 0.6999594569206238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.414108,26329,0,0,,0,0,30.6735759072,-96.3724554069,86.5086678979,"(0.0, 0.7006638646125793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.434009,26330,0,0,,0,0,30.6735761287,-96.3724549243,86.5069432769,"(0.0, 0.701371967792511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.454065,26331,0,0,,0,0,30.6735763482,-96.3724544383,86.5052643546,"(0.0, 0.702083945274353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.474013,26332,0,0,,0,0,30.6735765657,-96.3724539496,86.5036779742,"(0.0, 0.7027996778488159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.494012,26333,0,0,,0,0,30.6735767808,-96.3724534586,86.5022668955,"(0.0, 0.7035192251205444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.513936,26334,0,0,,0,0,30.6735769932,-96.372452965,86.5010205479,"(0.0, 0.7042427062988281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.534157,26335,0,0,,0,0,30.6735770809,-96.3724524611,86.5186535912,"(0.0, 0.6993893384933472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.553953,26336,0,0,,0,0,30.6735772851,-96.3724519602,86.5177179622,"(0.0, 0.7000847458839417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.574006,26337,0,0,,0,0,30.673577486,-96.3724514544,86.5166703856,"(0.0, 0.700783908367157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.593964,26338,0,0,,0,0,30.6735776841,-96.3724509439,86.5152466842,"(0.0, 0.7014868259429932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.613910,26339,0,0,,0,0,30.6735778804,-96.372450429,86.5132577817,"(0.0, 0.7021933197975159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.633911,26340,0,0,,0,0,30.6735780761,-96.3724499111,86.5106897487,"(0.0, 0.702903687953949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.653932,26341,0,0,,0,0,30.6735782725,-96.3724493912,86.507686618,"(0.0, 0.7036177515983582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.673923,26342,0,0,,0,0,30.6735784692,-96.3724488691,86.5044735211,"(0.0, 0.704335629940033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.693970,26343,0,0,,0,0,30.6735786653,-96.3724483445,86.501471,"(0.0, 0.7050573229789734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.713949,26344,0,0,,0,0,30.6735788597,-96.3724478163,86.4988127919,"(0.0, 0.705782949924469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.733943,26345,0,0,,0,0,30.6735790471,-96.3724472714,86.524014398,"(0.0, 0.7009619474411011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.753985,26346,0,0,,0,0,30.673579235,-96.3724467351,86.5224129264,"(0.0, 0.7016602158546448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.773969,26347,0,0,,0,0,30.6735794187,-96.3724461934,86.5212472102,"(0.0, 0.7023622989654541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.793859,26348,0,0,,0,0,30.6735795983,-96.3724456465,86.52041723,"(0.0, 0.7030681371688843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.813914,26349,0,0,,0,0,30.6735797744,-96.3724450944,86.5198527439,"(0.0, 0.7037777304649353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.833876,26350,0,0,,0,0,30.6735799471,-96.3724445374,86.5193610673,"(0.0, 0.704491138458252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.853992,26351,0,0,,0,0,30.6735801179,-96.3724439765,86.5187729497,"(0.0, 0.7052083611488342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.873855,26352,0,0,,0,0,30.6735802869,-96.3724434126,86.5180313941,"(0.0, 0.7059294581413269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.893872,26353,0,0,,0,0,30.6735804547,-96.3724428465,86.5169864211,"(0.0, 0.70665442943573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.914014,26354,0,0,,0,0,30.6735806216,-96.3724422786,86.5155333909,"(0.0, 0.7073832750320435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.933823,26355,0,0,,0,0,30.6735806714,-96.3724421281,86.5152619396,"(0.0, 0.7036622166633606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.953845,26356,0,0,,0,0,30.673580833,-96.37244156,86.5132434884,"(0.0, 0.7043719291687012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.973793,26357,0,0,,0,0,30.673580991,-96.3724409886,86.510997183,"(0.0, 0.705085039138794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:34.993915,26358,0,0,,0,0,30.673581145,-96.3724404134,86.5087294119,"(0.0, 0.7058021426200867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.013948,26359,0,0,,0,0,30.6735812954,-96.3724398346,86.5065400321,"(0.0, 0.706523060798645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.033851,26360,0,0,,0,0,30.6735814427,-96.3724392523,86.5045042541,"(0.0, 0.7072478532791138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.053898,26361,0,0,,0,0,30.6735815874,-96.3724386668,86.5027305005,"(0.0, 0.7079765200614929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.073910,26362,0,0,,0,0,30.6735817304,-96.3724380785,86.5011968531,"(0.0, 0.7087090611457825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.093812,26363,0,0,,0,0,30.6735818714,-96.3724374873,86.4998678025,"(0.0, 0.7094456553459167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.113814,26364,0,0,,0,0,30.6735820104,-96.3724368931,86.4986104746,"(0.0, 0.7101861834526062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.133737,26365,0,0,,0,0,30.6735820034,-96.372436048,86.4978783946,"(0.0, 0.7063663005828857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.153818,26366,0,0,,0,0,30.673582136,-96.3724354443,86.4965743445,"(0.0, 0.7070916295051575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.173868,26367,0,0,,0,0,30.6735822653,-96.3724348369,86.4951619651,"(0.0, 0.7078209519386292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.193841,26368,0,0,,0,0,30.6735823913,-96.3724342256,86.4936371548,"(0.0, 0.7085540294647217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.213717,26369,0,0,,0,0,30.6735825142,-96.3724336106,86.4919801038,"(0.0, 0.7092912197113037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.233838,26370,0,0,,0,0,30.6735826341,-96.372432992,86.4901695853,"(0.0, 0.7100323438644409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.253783,26371,0,0,,0,0,30.6735827513,-96.3724323703,86.4881830001,"(0.0, 0.7107774615287781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.273770,26372,0,0,,0,0,30.6735828662,-96.3724317466,86.4859976202,"(0.0, 0.7115265130996704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.293704,26373,0,0,,0,0,30.6735829792,-96.3724311214,86.4836413265,"(0.0, 0.7122796773910522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.314716,26374,0,0,,0,0,30.6735830906,-96.3724304956,86.4811910987,"(0.0, 0.713036835193634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.333662,26375,0,0,,0,0,30.6735832614,-96.372429996,86.4915778989,"(0.0, 0.7094625234603882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.353693,26376,0,0,,0,0,30.6735833687,-96.3724293673,86.4892836966,"(0.0, 0.7102072834968567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.374970,26377,0,0,,0,0,30.6735834731,-96.3724287355,86.4870966704,"(0.0, 0.7109560966491699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.393686,26378,0,0,,0,0,30.6735835747,-96.3724281007,86.4849188123,"(0.0, 0.7117089033126831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.413702,26379,0,0,,0,0,30.6735836745,-96.3724274638,86.4829620065,"(0.0, 0.7124658226966858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.433659,26380,0,0,,0,0,30.6735837738,-96.3724268256,86.4812316524,"(0.0, 0.7132269144058228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.453684,26381,0,0,,0,0,30.6735838733,-96.3724261859,86.4797154459,"(0.0, 0.7139920592308044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.473809,26382,0,0,,0,0,30.6735839725,-96.3724255447,86.4785102495,"(0.0, 0.7147614359855652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.493647,26383,0,0,,0,0,30.6735840716,-96.3724249015,86.4773789133,"(0.0, 0.7155349850654602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.514701,26384,0,0,,0,0,30.6735841701,-96.3724242558,86.4763263675,"(0.0, 0.7163127660751343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.533591,26385,0,0,,0,0,30.6735844181,-96.372423195,86.4896897913,"(0.0, 0.7118899822235107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.554686,26386,0,0,,0,0,30.6735845142,-96.3724225395,86.4886105247,"(0.0, 0.7126458287239075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.574721,26387,0,0,,0,0,30.6735846083,-96.3724218806,86.4874101372,"(0.0, 0.7134057879447937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.594613,26388,0,0,,0,0,30.6735847011,-96.3724212192,86.4859631786,"(0.0, 0.7141698598861694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.614582,26389,0,0,,0,0,30.6735847926,-96.3724205553,86.4842315962,"(0.0, 0.7149379849433899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.634543,26390,0,0,,0,0,30.6735848831,-96.3724198892,86.4821945736,"(0.0, 0.7157102823257446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.654601,26391,0,0,,0,0,30.6735849728,-96.3724192205,86.4798139249,"(0.0, 0.7164866328239441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.674599,26392,0,0,,0,0,30.6735850627,-96.3724185479,86.4771690888,"(0.0, 0.7172672748565674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.694591,26393,0,0,,0,0,30.6735851527,-96.3724178722,86.4742495716,"(0.0, 0.718052089214325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.714550,26394,0,0,,0,0,30.6735852411,-96.3724171934,86.471047357,"(0.0, 0.7188411355018616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.734593,26395,0,0,,0,0,30.6735855278,-96.3724164911,86.4754416989,"(0.0, 0.714667558670044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.754549,26396,0,0,,0,0,30.6735856116,-96.3724158055,86.4720209056,"(0.0, 0.715438187122345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.774524,26397,0,0,,0,0,30.6735856919,-96.3724151164,86.4685955778,"(0.0, 0.7162129282951355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.794582,26398,0,0,,0,0,30.6735857689,-96.3724144237,86.4653100666,"(0.0, 0.7169919013977051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.814576,26399,0,0,,0,0,30.6735858437,-96.3724137279,86.4622669534,"(0.0, 0.7177752256393433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.834512,26400,0,0,,0,0,30.6735859182,-96.3724130295,86.4593798539,"(0.0, 0.7185627222061157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.854498,26401,0,0,,0,0,30.6735859926,-96.3724123292,86.4566831542,"(0.0, 0.7193544507026672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.874426,26402,0,0,,0,0,30.6735860663,-96.3724116276,86.4542010595,"(0.0, 0.7201505899429321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.894531,26403,0,0,,0,0,30.6735861401,-96.3724109239,86.4518490944,"(0.0, 0.7209509611129761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.914531,26404,0,0,,0,0,30.6735862138,-96.3724102176,86.4496780768,"(0.0, 0.7217556834220886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.934553,26405,0,0,,0,0,30.6735864037,-96.3724096423,86.455784916,"(0.0, 0.7173535823822021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.954605,26406,0,0,,0,0,30.6735864786,-96.372408933,86.4539079617,"(0.0, 0.7181379795074463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.974476,26407,0,0,,0,0,30.6735865525,-96.3724082213,86.4521396485,"(0.0, 0.7189266085624695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:35.994424,26408,0,0,,0,0,30.6735866257,-96.3724075081,86.4503541701,"(0.0, 0.7197195291519165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:36.014642,26409,0,0,,0,0,30.6735866973,-96.3724067929,86.4485433495,"(0.0, 0.7205167412757874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:36.034470,26410,0,0,,0,0,30.6735867663,-96.3724060753,86.4467686227,"(0.0, 0.7213183641433716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:36.054419,26411,0,0,,0,0,30.6735868321,-96.3724053549,86.444962526,"(0.0, 0.7221241593360901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:33:36.074336,26412,0,0,,0,0,30.6735868944,-96.3724046316,86.4431098128,"(0.0, 0.7229344248771667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
