time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.Time,.Week,.Status,.RPY.x,.RPY.y,.RPY.z,.LLA.x,.LLA.y,.LLA.z,.NedVel.x,.NedVel.y,.NedVel.z,.YawUncertainty,.PitchUncertainty,.RollUncertainty,.PosUncertainty,.VelUncertainty,.SyncInTime,.SyncInCount
2020/02/28/11:32:54.273792,24328,1582911174,273740524,vectornav,1266946392.26,2094,2822,2.02896571159,-0.529576718807,5.34392786026,30.6724545312,-96.3725111225,88.4330057404,2.3175637722,0.253441751003,0.0899392366409,0.312251716852,0.0653398036957,0.0654644742608,0.737882077694,0.0848040878773,1582908092.54,0
2020/02/28/11:32:54.293813,24329,1582911174,293748999,vectornav,1266946392.28,2094,51974,2.03947591782,-0.528550684452,5.34254550934,30.6724549499,-96.3725110696,88.4309778409,2.32722473145,0.255857050419,0.0877342820168,0.312336742878,0.0654234066606,0.0655480325222,0.738564193249,0.0851029008627,1582908092.54,0
2020/02/28/11:32:54.313874,24330,1582911174,313786793,vectornav,1266946392.3,2094,51974,2.00933265686,-0.525590181351,5.34025526047,30.672455371,-96.3725110158,88.4292492541,2.33858251572,0.258376896381,0.0909204483032,0.312421828508,0.0655069798231,0.0656315982342,0.739249646664,0.0854058489203,1582908092.54,0
2020/02/28/11:32:54.333827,24331,1582911174,333722771,vectornav,1266946392.32,2094,51974,1.97837352753,-0.522733271122,5.33764457703,30.6724560636,-96.3725107068,88.4138652384,2.36397957802,0.269752562046,0.0939650535583,0.312250554562,0.0647284090519,0.064887419343,0.739766001701,0.0856276676059,1582908092.54,0
2020/02/28/11:32:54.353795,24332,1582911174,353733159,vectornav,1266946392.34,2094,17158,1.96866083145,-0.52459859848,5.33321428299,30.6724564925,-96.3725106495,88.4115509936,2.37727832794,0.265438616276,0.0977026224136,0.312356770039,0.064833112061,0.0649921149015,0.732715129852,0.0827661529183,1582908092.54,0
2020/02/28/11:32:54.373837,24333,1582911174,373741114,vectornav,1266946392.36,2094,17158,1.94820928574,-0.520428717136,5.33016395569,30.6724569217,-96.3725105934,88.4093026691,2.38903999329,0.265630483627,0.109243631363,0.311730325222,0.0649168416858,0.0650749206543,0.733369767666,0.08306119591,1582908092.54,0
2020/02/28/11:32:54.393865,24334,1582911174,393791429,vectornav,1266946392.38,2094,17158,1.91282832623,-0.523274481297,5.32548236847,30.6724573538,-96.3725105389,88.4070628802,2.3998670578,0.259061962366,0.116185903549,0.311815261841,0.0650005489588,0.0651586130261,0.734027564526,0.0833554565907,1582908092.54,0
2020/02/28/11:32:54.413882,24335,1582911174,413806259,vectornav,1266946392.4,2094,39686,1.90082550049,-0.523549556732,5.31938505173,30.6724577876,-96.372510485,88.4048762568,2.4059381485,0.256465375423,0.117807149887,0.311900138855,0.0650842413306,0.0652422606945,0.734688699245,0.0836469382048,1582908092.54,0
2020/02/28/11:32:54.433775,24336,1582911174,433708821,vectornav,1266946392.42,2094,39686,1.89789319038,-0.523582041264,5.31241083145,30.6724582227,-96.372510432,88.4022659208,2.41448712349,0.253165632486,0.120741486549,0.311985135078,0.0651679188013,0.0653258934617,0.735352993011,0.083942078054,1582908092.54,0
2020/02/28/11:32:54.454775,24337,1582911174,454702263,vectornav,1266946392.44,2094,31494,1.86708247662,-0.518214344978,5.30559062958,30.6724586585,-96.3725103796,88.3999012844,2.41898202896,0.251827478409,0.120278358459,0.31206998229,0.0652515515685,0.0654094815254,0.736020624638,0.0842429324985,1582908092.54,0
2020/02/28/11:32:54.473826,24338,1582911174,473762553,vectornav,1266946392.46,2094,31494,1.83337020874,-0.507899463177,5.29847574234,30.6724590954,-96.3725103274,88.3977786414,2.42639708519,0.246530354023,0.106605529785,0.312155008316,0.0653351694345,0.0654930695891,0.736691594124,0.0845430269837,1582908092.54,0
2020/02/28/11:32:54.493803,24339,1582911174,493710319,vectornav,1266946392.48,2094,31494,1.84652149677,-0.49638646841,5.29329109192,30.6724595343,-96.3725102759,88.3960187286,2.4332447052,0.249939456582,0.0984237194061,0.312239915133,0.0654187500477,0.0655766204,0.73736590147,0.0848413184285,1582908092.54,0
2020/02/28/11:32:54.513765,24340,1582911174,513695331,vectornav,1266946392.5,2094,39686,1.82389366627,-0.477223783731,5.2902507782,30.6724599734,-96.3725102237,88.3938682307,2.44148492813,0.251133084297,0.0974464416504,0.312324911356,0.0655023083091,0.0656601190567,0.738043546677,0.0851471200585,1582908092.54,0
2020/02/28/11:32:54.534022,24341,1582911174,533849104,vectornav,1266946392.52,2094,39686,1.78514289856,-0.460198760033,5.28705978394,30.6724603222,-96.3725100548,88.3951135403,2.44219565392,0.262046933174,0.0889232158661,0.312218755484,0.064848035574,0.0650323480368,0.731396257877,0.0826351568103,1582908092.54,0
2020/02/28/11:32:54.554759,24342,1582911174,554662468,vectornav,1266946392.54,2094,39686,1.78491401672,-0.443585395813,5.28577327728,30.672460763,-96.3725099999,88.393113771,2.44937348366,0.262512803078,0.0845987796783,0.312303751707,0.0649317651987,0.0651160553098,0.732045173645,0.0829305052757,1582908092.54,0
2020/02/28/11:32:54.574713,24343,1582911174,574651823,vectornav,1266946392.56,2094,21254,1.77429950237,-0.431264132261,5.28620862961,30.6724612054,-96.3725099442,88.3911614008,2.45633673668,0.269554078579,0.0903624296188,0.311677664518,0.06501545012,0.0651987046003,0.732697188854,0.0832276046276,1582908092.54,0
2020/02/28/11:32:54.594795,24344,1582911174,594686493,vectornav,1266946392.58,2094,21254,1.73751270771,-0.421900451183,5.2879524231,30.6724616488,-96.3725098881,88.3893283112,2.46123075485,0.271075367928,0.099066734314,0.31176251173,0.0650991126895,0.065282329917,0.733352482319,0.0835239216685,1582908092.54,0
2020/02/28/11:32:54.613700,24345,1582911174,613644960,vectornav,1266946392.6,2094,21254,1.70772814751,-0.424534320831,5.28721380234,30.6724620933,-96.3725098313,88.3874863544,2.46530246735,0.273200660944,0.0980541706085,0.31184732914,0.0651827678084,0.0653659105301,0.734011113644,0.083817794919,1582908092.54,0
2020/02/28/11:32:54.634746,24346,1582911174,634641613,vectornav,1266946392.62,2094,56070,1.71317780018,-0.431892454624,5.28619432449,30.6724625385,-96.3725097743,88.3852544217,2.47067165375,0.275886237621,0.107359647751,0.311932206154,0.0652663931251,0.0654494613409,0.734672963619,0.0841077640653,1582908092.54,0
2020/02/28/11:32:54.654709,24347,1582911174,654627218,vectornav,1266946392.64,2094,56070,1.67028439045,-0.440090715885,5.28467464447,30.6724629847,-96.3725097167,88.3834801586,2.47653675079,0.274658322334,0.119175434113,0.312017083168,0.0653499811888,0.0655329898,0.735338151455,0.0844038501382,1582908092.54,0
2020/02/28/11:32:54.674665,24348,1582911174,674605605,vectornav,1266946392.66,2094,15110,1.63156342506,-0.453721553087,5.28061342239,30.6724634319,-96.3725096595,88.3808230306,2.48094034195,0.274719506502,0.117227554321,0.312102019787,0.0654335841537,0.065616518259,0.736006677151,0.0846979543567,1582908092.54,0
2020/02/28/11:32:54.694668,24349,1582911174,694583365,vectornav,1266946392.68,2094,15110,1.63406038284,-0.469375282526,5.27651405334,30.6724638803,-96.3725096022,88.3785847784,2.48852157593,0.274423837662,0.120613217354,0.312186926603,0.0655171349645,0.0657000392675,0.736678540707,0.084989182651,1582908092.54,0
2020/02/28/11:32:54.714665,24350,1582911174,714603873,vectornav,1266946392.7,2094,15110,1.5978782177,-0.479760617018,5.27205896378,30.6724643295,-96.3725095452,88.3757888689,2.4926943779,0.272935837507,0.130885124207,0.312271863222,0.065600655973,0.0657835528255,0.737353861332,0.0852890908718,1582908092.54,0
2020/02/28/11:32:54.734781,24351,1582911174,734692747,vectornav,1266946392.72,2094,62214,1.56008183956,-0.488190025091,5.26718568802,30.6724647828,-96.3725094681,88.3994354587,2.50065279007,0.272348165512,0.119561433792,0.312143743038,0.064802646637,0.0650182664394,0.73786252737,0.0855084657669,1582908092.54,0
2020/02/28/11:32:54.754750,24352,1582911174,754650109,vectornav,1266946392.74,2094,62214,1.55878186226,-0.495844125748,5.26243400574,30.6724652339,-96.3725094113,88.3968198653,2.50482296944,0.269505381584,0.11811029911,0.312249898911,0.0649073049426,0.0651228129864,0.730968594551,0.0826442614198,1582908092.54,0
2020/02/28/11:32:54.774667,24353,1582911174,774583089,vectornav,1266946392.76,2094,23302,1.54210782051,-0.499281048775,5.25717782974,30.6724656866,-96.3725093549,88.3944732714,2.51038479805,0.270965576172,0.1180113554,0.311623901129,0.0649909973145,0.0652053654194,0.731613755226,0.0829446166754,1582908092.54,0
2020/02/28/11:32:54.794751,24354,1582911174,794644469,vectornav,1266946392.78,2094,23302,1.52455437183,-0.497666031122,5.25233840942,30.67246614,-96.3725092987,88.3922357783,2.51455259323,0.270672231913,0.113509535789,0.311708748341,0.0650746673346,0.0652889460325,0.732262134552,0.0832449570298,1582908092.54,0
2020/02/28/11:32:54.814628,24355,1582911174,814562279,vectornav,1266946392.8,2094,23302,1.52381527424,-0.497718840837,5.24917459488,30.6724665936,-96.3725092422,88.3900243929,2.5191450119,0.27110183239,0.103861689568,0.31179356575,0.0651583224535,0.0653725415468,0.732913732529,0.0835433453321,1582908092.54,0
2020/02/28/11:32:54.834636,24356,1582911174,834576341,vectornav,1266946392.82,2094,39686,1.53616118431,-0.496864587069,5.24845075607,30.6724670487,-96.372509185,88.3879231974,2.5233669281,0.276052832603,0.101410031319,0.311878412962,0.0652419552207,0.0654561147094,0.733568668365,0.0838425904512,1582908092.54,0
2020/02/28/11:32:54.854652,24357,1582911174,854569813,vectornav,1266946392.84,2094,39686,1.52604818344,-0.48972684145,5.24842834473,30.6724675041,-96.3725091267,88.3859482249,2.52721714973,0.280341893435,0.0997775793076,0.311963319778,0.0653255581856,0.0655396953225,0.734226882458,0.084144808352,1582908092.54,0
2020/02/28/11:32:54.874593,24358,1582911174,874534531,vectornav,1266946392.86,2094,39686,1.51690328121,-0.483094722033,5.24914073944,30.6724679603,-96.3725090675,88.3844360621,2.53100156784,0.284771561623,0.0939801931381,0.312048226595,0.0654091462493,0.065623216331,0.73488843441,0.0844438076019,1582908092.54,0
2020/02/28/11:32:54.894635,24359,1582911174,894577511,vectornav,1266946392.88,2094,13062,1.533624053,-0.481879413128,5.25037717819,30.6724684174,-96.3725090073,88.3820847464,2.53393292427,0.291464418173,0.0937399864197,0.312133103609,0.0654927045107,0.0657067000866,0.735553324223,0.0847397893667,1582908092.54,0
2020/02/28/11:32:54.914605,24360,1582911174,914547097,vectornav,1266946392.9,2094,13062,1.53257322311,-0.479828178883,5.25195217133,30.6724688748,-96.3725089463,88.3804451721,2.53751015663,0.293037116528,0.0994573831558,0.312217980623,0.0655762329698,0.0657901614904,0.7362216115,0.0850387364626,1582908092.54,0
2020/02/28/11:32:54.934685,24361,1582911174,934580293,vectornav,1266946392.92,2094,13062,1.51369976997,-0.476214379072,5.25153970718,30.6724693327,-96.372508885,88.3784178784,2.54086637497,0.293844103813,0.098139166832,0.312281727791,0.065638884902,0.0658527836204,0.73672503233,0.0852614492178,1582908092.54,0
2020/02/28/11:32:54.954664,24362,1582911174,954572454,vectornav,1266946392.94,2094,60166,1.52071607113,-0.480930030346,5.25020980835,30.6724697363,-96.3725089159,88.3866235828,2.54089379311,0.290317416191,0.0966680049896,0.312240093946,0.0649650245905,0.0652072951198,0.730237364769,0.0827041268349,1582908092.54,0
2020/02/28/11:32:54.974723,24363,1582911174,974644225,vectornav,1266946392.96,2094,60166,1.52904546261,-0.484935551882,5.24711513519,30.6724701954,-96.3725088559,88.3846789883,2.54631185532,0.28688788414,0.0979377031326,0.311614394188,0.0650486797094,0.0652896687388,0.730879247189,0.0830010920763,1582908092.54,0
2020/02/28/11:32:54.994586,24364,1582911174,994510966,vectornav,1266946392.98,2094,8966,1.54341614246,-0.480674415827,5.24365615845,30.6724706551,-96.3725087965,88.3827396333,2.54986763,0.281037122011,0.0960379838943,0.31169912219,0.0651323571801,0.065373249352,0.731524407864,0.0832999497652,1582908092.54,0
2020/02/28/11:32:55.014657,24365,1582911175,14532436,vectornav,1266946393.0,2094,8966,1.57818198204,-0.47522136569,5.23953533173,30.672471115,-96.3725087377,88.3812815761,2.5526599884,0.282821178436,0.0918737649918,0.311784029007,0.0652159899473,0.0654568001628,0.732172906399,0.0835974663496,1582908092.54,0
2020/02/28/11:32:55.034579,24366,1582911175,34508253,vectornav,1266946393.02,2094,8966,1.60554039478,-0.466437965631,5.23662900925,30.6724715764,-96.3725086789,88.3791897036,2.55609750748,0.282682657242,0.0914616584778,0.311868846416,0.0652996003628,0.0655403584242,0.732824683189,0.0838992372155,1582908092.54,0
2020/02/28/11:32:55.054668,24367,1582911175,54563601,vectornav,1266946393.04,2094,64262,1.61410331726,-0.44848304987,5.2347741127,30.6724720375,-96.3725086192,88.377327614,2.55764007568,0.289651930332,0.0840164422989,0.311953693628,0.0653831660748,0.0656238570809,0.733479738235,0.084199860692,1582908092.54,0
2020/02/28/11:32:55.074586,24368,1582911175,74511260,vectornav,1266946393.06,2094,64262,1.63216161728,-0.43804243207,5.23469161987,30.672472499,-96.372508558,88.3757951846,2.55887365341,0.29604023695,0.0807316303253,0.312038511038,0.065466709435,0.0657073408365,0.734138190746,0.0844968780875,1582908092.54,0
2020/02/28/11:32:55.094532,24369,1582911175,94462126,vectornav,1266946393.08,2094,64262,1.66093671322,-0.429066807032,5.23608732224,30.6724729608,-96.3725084951,88.3739210488,2.56073951721,0.30267855525,0.0838631391525,0.312123417854,0.0655502453446,0.0657908394933,0.734800040722,0.0847919583321,1582908092.54,0
2020/02/28/11:32:55.114542,24370,1582911175,114479407,vectornav,1266946393.1,2094,774,1.65576851368,-0.417187690735,5.23643302917,30.672473423,-96.3725084318,88.3723835354,2.56351447105,0.304028570652,0.0936391353607,0.312208235264,0.0656337589025,0.0658742636442,0.735465168953,0.0850920602679,1582908092.54,0
2020/02/28/11:32:55.134587,24371,1582911175,134530931,vectornav,1266946393.12,2094,774,1.64176845551,-0.40650331974,5.23709583282,30.6724738856,-96.3725083678,88.370476407,2.56650924683,0.306937456131,0.0993540287018,0.312271893024,0.0656963661313,0.0659368336201,0.735966324806,0.0853100046515,1582908092.54,0
2020/02/28/11:32:55.154534,24372,1582911175,154457204,vectornav,1266946393.14,2094,58118,1.65960109234,-0.411324948072,5.23913192749,30.6724741445,-96.3725081987,88.3692163401,2.5582242012,0.310212910175,0.106700181961,0.312258511782,0.0650191158056,0.0652834102511,0.729584038258,0.0827589929104,1582908092.54,0
2020/02/28/11:32:55.174572,24373,1582911175,174461358,vectornav,1266946393.16,2094,58118,1.67699837685,-0.414238423109,5.24174833298,30.6724746064,-96.3725081349,88.3672402627,2.56253790855,0.306097090244,0.115705013275,0.311632871628,0.0651027485728,0.0653656199574,0.730223298073,0.0830533877015,1582908092.54,0
2020/02/28/11:32:55.194561,24374,1582911175,194484126,vectornav,1266946393.18,2094,58118,1.6914961338,-0.415434479713,5.2437171936,30.6724750688,-96.3725080715,88.364727729,2.56420516968,0.301214545965,0.114655733109,0.31171759963,0.0651863962412,0.0654491707683,0.730865895748,0.0833499059081,1582908092.54,0
2020/02/28/11:32:55.214564,24375,1582911175,214490033,vectornav,1266946393.2,2094,29446,1.74018418789,-0.415046513081,5.2468123436,30.6724755311,-96.3725080085,88.3624385484,2.56515526772,0.302957475185,0.109318733215,0.311802357435,0.0652700066566,0.0655327215791,0.731511831284,0.0836449414492,1582908092.54,0
2020/02/28/11:32:55.234651,24376,1582911175,234507011,vectornav,1266946393.22,2094,29446,1.77470648289,-0.415311127901,5.25218915939,30.6724759944,-96.372507945,88.3604081036,2.56541919708,0.308616280556,0.109418511391,0.311887145042,0.0653536021709,0.065616235137,0.732160925865,0.0839471593499,1582908092.54,0
2020/02/28/11:32:55.254512,24377,1582911175,254414254,vectornav,1266946393.24,2094,29446,1.7932485342,-0.413811713457,5.26087427139,30.6724764568,-96.3725078802,88.3581535625,2.56297111511,0.314588963985,0.102217674255,0.311971902847,0.0654371529818,0.0656996592879,0.732813477516,0.0842478647828,1582908092.54,0
2020/02/28/11:32:55.274460,24378,1582911175,274395758,vectornav,1266946393.26,2094,39686,1.80847585201,-0.410384863615,5.27022838593,30.6724769187,-96.3725078144,88.3562636124,2.56121444702,0.318849205971,0.0937634706497,0.312056779861,0.0655207037926,0.0657831579447,0.733469367027,0.0845490172505,1582908092.54,0
2020/02/28/11:32:55.294498,24379,1582911175,294400994,vectornav,1266946393.28,2094,39686,1.82227492332,-0.40637370944,5.27899837494,30.6724773805,-96.3725077474,88.3544273237,2.55703163147,0.324888825417,0.0862612724304,0.312141627073,0.0656042248011,0.0658665671945,0.734128654003,0.0848496556282,1582908092.54,0
2020/02/28/11:32:55.314534,24380,1582911175,314436148,vectornav,1266946393.3,2094,774,1.82809340954,-0.407169431448,5.28864574432,30.6724778417,-96.3725076788,88.3528225827,2.55770611763,0.3286857903,0.0793434381485,0.312226444483,0.0656877085567,0.0659499615431,0.734791338444,0.0851530954242,1582908092.54,0
2020/02/28/11:32:55.334541,24381,1582911175,334427113,vectornav,1266946393.32,2094,774,1.81957614422,-0.404513329268,5.29776239395,30.6724784535,-96.3725077418,88.3759761974,2.56846666336,0.322528362274,0.068391919136,0.312210232019,0.0649172142148,0.0652111917734,0.728097975254,0.0822948366404,1582908092.54,0
2020/02/28/11:32:55.354481,24382,1582911175,354406770,vectornav,1266946393.34,2094,774,1.81253492832,-0.401711165905,5.30559396744,30.6724789161,-96.3725076744,88.37457318,2.56617307663,0.325742393732,0.0678228139877,0.311584830284,0.0650008767843,0.0652933567762,0.728729009628,0.0825936794281,1582908092.54,0
2020/02/28/11:32:55.374555,24383,1582911175,374462099,vectornav,1266946393.36,2094,33542,1.80596852303,-0.408584237099,5.31232500076,30.6724793798,-96.3725076068,88.3732428588,2.57240152359,0.320982158184,0.0653473138809,0.311669558287,0.0650845468044,0.0653768703341,0.729363262653,0.0828930512071,1582908092.54,0
2020/02/28/11:32:55.394439,24384,1582911175,394347340,vectornav,1266946393.38,2094,33542,1.80670535564,-0.406199514866,5.31894207001,30.6724798434,-96.3725075399,88.3718096744,2.57245993614,0.321301013231,0.076416015625,0.311754256487,0.0651681870222,0.0654603913426,0.730000853539,0.0831868648529,1582908092.54,0
2020/02/28/11:32:55.414411,24385,1582911175,414338955,vectornav,1266946393.4,2094,33542,1.77219963074,-0.408521234989,5.32338571548,30.6724803077,-96.3725074737,88.3702947847,2.57605338097,0.312972605228,0.082503080368,0.311838954687,0.0652517825365,0.0655438899994,0.730641722679,0.0834841057658,1582908092.54,0
2020/02/28/11:32:55.434457,24386,1582911175,434381702,vectornav,1266946393.42,2094,774,1.74885344505,-0.411501228809,5.3267364502,30.6724807726,-96.3725074084,88.3687299471,2.57588243484,0.312674403191,0.0856329202652,0.311923742294,0.0653353631496,0.0656273886561,0.731285870075,0.0837762355804,1582908092.54,0
2020/02/28/11:32:55.454411,24387,1582911175,454343205,vectornav,1266946393.44,2094,774,1.75806069374,-0.414183199406,5.33286333084,30.6724812376,-96.3725073429,88.3667048318,2.5788269043,0.312245726585,0.0945301055908,0.312008589506,0.0654189437628,0.0657108351588,0.731933355331,0.0840665772557,1582908092.54,0
2020/02/28/11:32:55.474378,24388,1582911175,474320439,vectornav,1266946393.46,2094,33542,1.72659873962,-0.417103230953,5.34161472321,30.6724817031,-96.3725072781,88.3648329116,2.58093452454,0.313902258873,0.112245678902,0.312093436718,0.065502487123,0.065794326365,0.732584238052,0.0843644812703,1582908092.54,0
2020/02/28/11:32:55.494427,24389,1582911175,494347073,vectornav,1266946393.48,2094,33542,1.66998946667,-0.405620992184,5.35057067871,30.6724821689,-96.372507213,88.3626857046,2.58523607254,0.310641407967,0.113402485847,0.312178224325,0.0655860081315,0.0658777207136,0.733238458633,0.084658138454,1582908092.54,0
2020/02/28/11:32:55.514424,24390,1582911175,514349508,vectornav,1266946393.5,2094,33542,1.67084205151,-0.395542085171,5.36226034164,30.6724826355,-96.3725071479,88.3602319905,2.58786177635,0.311630636454,0.120498538017,0.312263131142,0.0656695067883,0.0659611299634,0.733896076679,0.084946334362,1582908092.54,0
2020/02/28/11:32:55.534379,24391,1582911175,534316547,vectornav,1266946393.52,2094,774,1.64301383495,-0.380942463875,5.37845277786,30.6724829494,-96.3725070924,88.3723358512,2.582665205,0.318486809731,0.130997538567,0.312270700932,0.0650543048978,0.0653625875711,0.734391570091,0.0851728990674,1582908092.54,0
2020/02/28/11:32:55.554475,24392,1582911175,554320600,vectornav,1266946393.54,2094,774,1.57859325409,-0.362141400576,5.39749288559,30.6724834146,-96.3725070275,88.369576762,2.58400321007,0.32052102685,0.133648276329,0.312376707792,0.0651588439941,0.0654669776559,0.728598892689,0.0830480009317,1582908092.54,0
2020/02/28/11:32:55.574381,24393,1582911175,574315680,vectornav,1266946393.56,2094,774,1.53839206696,-0.333664953709,5.41659498215,30.6724838806,-96.3725069603,88.367057031,2.5869615078,0.318262070417,0.123507857323,0.31175044179,0.0652424395084,0.0655489638448,0.729235768318,0.0833415314555,1582908092.54,0
2020/02/28/11:32:55.594436,24394,1582911175,594328559,vectornav,1266946393.58,2094,33542,1.53331243992,-0.307484894991,5.43527698517,30.6724843469,-96.3725068921,88.3647421859,2.587859869,0.316122055054,0.126992583275,0.311835169792,0.065326012671,0.0656324476004,0.729876101017,0.0836381688714,1582908092.54,0
2020/02/28/11:32:55.614355,24395,1582911175,614299202,vectornav,1266946393.6,2094,33542,1.47792804241,-0.283635377884,5.45428848267,30.6724848148,-96.3725068269,88.3620177666,2.58809304237,0.324379742146,0.13393676281,0.311919867992,0.0654095634818,0.0657159015536,0.730519711971,0.0839410498738,1582908092.54,0
2020/02/28/11:32:55.634335,24396,1582911175,634270380,vectornav,1266946393.62,2094,774,1.40171098709,-0.257530599833,5.47230291367,30.6724852811,-96.3725067605,88.3593777115,2.58662033081,0.315153002739,0.132711052895,0.31200453639,0.0654930844903,0.0657992810011,0.73116672039,0.0842403993011,1582908092.54,0
2020/02/28/11:32:55.654408,24397,1582911175,654323550,vectornav,1266946393.64,2094,774,1.3910586834,-0.237967669964,5.48790836334,30.6724857476,-96.3725066936,88.3566291644,2.58542299271,0.321556478739,0.127597093582,0.312089383602,0.0655765905976,0.0658827126026,0.731817066669,0.0845298320055,1582908092.54,0
2020/02/28/11:32:55.674419,24398,1582911175,674322571,vectornav,1266946393.66,2094,774,1.36431837082,-0.228907853365,5.50303125381,30.6724862135,-96.3725066266,88.3538130317,2.58471179008,0.32169175148,0.140268921852,0.312174111605,0.0656600669026,0.0659660324454,0.732470870018,0.0848290324211,1582908092.54,0
2020/02/28/11:32:55.694408,24399,1582911175,694310186,vectornav,1266946393.68,2094,33542,1.30464446545,-0.224025681615,5.51830196381,30.6724866793,-96.3725065582,88.3514339924,2.58423805237,0.32949000597,0.138647198677,0.312258958817,0.0657435208559,0.0660494342446,0.733128070831,0.0851297900081,1582908092.54,0
2020/02/28/11:32:55.714332,24400,1582911175,714255993,vectornav,1266946393.7,2094,33542,1.27478551865,-0.217962503433,5.53157377243,30.6724871462,-96.3725064899,88.348480104,2.58538532257,0.32550740242,0.13499045372,0.312343776226,0.0658269524574,0.0661327466369,0.733788788319,0.0854270011187,1582908092.54,0
2020/02/28/11:32:55.734361,24401,1582911175,734285504,vectornav,1266946393.72,2094,774,1.2490336895,-0.218445330858,5.54455423355,30.6724874737,-96.3725067562,88.3471492268,2.57626104355,0.317583799362,0.132860422134,0.312386184931,0.0652189552784,0.065540291369,0.727909445763,0.0832015946507,1582908092.54,0
2020/02/28/11:32:55.754443,24402,1582911175,754267353,vectornav,1266946393.74,2094,774,1.20904040337,-0.226508751512,5.55761766434,30.6724879377,-96.3725066897,88.3445559065,2.5762386322,0.317986130714,0.133715391159,0.31175917387,0.0653025135398,0.0656221956015,0.728546023369,0.0835033655167,1582908092.54,0
2020/02/28/11:32:55.774302,24403,1582911175,774228204,vectornav,1266946393.76,2094,774,1.17821228504,-0.232329159975,5.57105779648,30.6724884022,-96.372506624,88.3423482329,2.5746383667,0.318970292807,0.122333884239,0.311843901873,0.0653860643506,0.0657056197524,0.729185938835,0.0838049054146,1582908092.54,0
2020/02/28/11:32:55.794351,24404,1582911175,794283513,vectornav,1266946393.78,2094,33542,1.16670513153,-0.241775691509,5.5834479332,30.6724888672,-96.3725065569,88.3395972271,2.57209300995,0.316388964653,0.117940545082,0.311928659678,0.0654695928097,0.0657890662551,0.729829192162,0.0841068029404,1582908092.54,0
2020/02/28/11:32:55.814360,24405,1582911175,814283077,vectornav,1266946393.8,2094,33542,1.15309453011,-0.254879295826,5.59618139267,30.6724893311,-96.3725064905,88.3373126299,2.56931018829,0.319384038448,0.11091542244,0.312013417482,0.065553098917,0.0658724978566,0.730475842953,0.0844093561172,1582908092.54,0
2020/02/28/11:32:55.834391,24406,1582911175,834256535,vectornav,1266946393.82,2094,33542,1.15044116974,-0.269971519709,5.61098527908,30.6724897945,-96.3725064237,88.3351791599,2.56795024872,0.319562137127,0.102778077126,0.31209820509,0.0656365901232,0.0659558176994,0.731125950813,0.084712587297,1582908092.54,0
2020/02/28/11:32:55.854273,24407,1582911175,854200894,vectornav,1266946393.84,2094,774,1.1610326767,-0.282468378544,5.62699651718,30.6724902572,-96.3725063569,88.3332538484,2.56676602364,0.322489321232,0.0920304059982,0.312183022499,0.0657200664282,0.0660392120481,0.731779515743,0.085017554462,1582908092.54,0
2020/02/28/11:32:55.874333,24408,1582911175,874254367,vectornav,1266946393.86,2094,774,1.16480243206,-0.292596668005,5.64480066299,30.6724907208,-96.3725062891,88.3314776085,2.56545758247,0.327120900154,0.0811213254929,0.312267750502,0.0658034831285,0.0661224871874,0.732436478138,0.0853243693709,1582908092.54,0
2020/02/28/11:32:55.894317,24409,1582911175,894242943,vectornav,1266946393.88,2094,33542,1.18762147427,-0.293890684843,5.66543102264,30.672491183,-96.37250622,88.3299645362,2.56594228745,0.333374500275,0.0741484165192,0.312352597713,0.0658868998289,0.0662058144808,0.733096957207,0.0856275558472,1582908092.54,0
2020/02/28/11:32:55.914268,24410,1582911175,914186180,vectornav,1266946393.9,2094,33542,1.1917450428,-0.295133054256,5.68740177155,30.6724916459,-96.3725061498,88.3285167525,2.56751990318,0.344029486179,0.0709375143051,0.312437355518,0.0659702792764,0.066289074719,0.733761012554,0.0859345942736,1582908092.54,0
2020/02/28/11:32:55.934257,24411,1582911175,934170450,vectornav,1266946393.92,2094,33542,1.1885664463,-0.292629420757,5.71102714539,30.6724922588,-96.3725061728,88.3349614125,2.57518935204,0.342596590519,0.0729367733002,0.312489181757,0.0652433410287,0.0655840411782,0.727582335472,0.0833170264959,1582908092.54,0
2020/02/28/11:32:55.954294,24412,1582911175,954209862,vectornav,1266946393.94,2094,774,1.1922929287,-0.288224637508,5.73536586761,30.6724927247,-96.3725061007,88.3334147795,2.57687854767,0.348815441132,0.0770045518875,0.312573999166,0.0653268918395,0.0656674876809,0.728218019009,0.0836118683219,1582908092.54,0
2020/02/28/11:32:55.974254,24413,1582911175,974159962,vectornav,1266946393.96,2094,774,1.18612396717,-0.280673444271,5.75952005386,30.6724931884,-96.3725060281,88.3317383011,2.57803702354,0.347247779369,0.0892781019211,0.311945647001,0.0654103979468,0.0657491758466,0.72885710001,0.0839067921042,1582908092.54,0
2020/02/28/11:32:55.994276,24414,1582911175,994176830,vectornav,1266946393.98,2094,774,1.16312682629,-0.280236959457,5.78133392334,30.6724936545,-96.3725059558,88.3299300633,2.57888913155,0.34732067585,0.0983718633652,0.312030404806,0.0654938966036,0.0658326074481,0.729499578476,0.0842022970319,1582908092.54,0
