time,.data
2020/02/28/11:33:09.291416,0.8896096
2020/02/28/11:33:09.325511,0.9790176
2020/02/28/11:33:09.359085,1.0147808
2020/02/28/11:33:09.390996,1.00584
2020/02/28/11:33:09.425024,0.9209024
2020/02/28/11:33:09.458081,0.8985504
2020/02/28/11:33:09.492085,0.938784
2020/02/28/11:33:09.525401,1.0192512
2020/02/28/11:33:09.558254,1.0326624
2020/02/28/11:33:09.591210,0.983488
2020/02/28/11:33:09.625141,0.9298432
2020/02/28/11:33:09.659284,0.938784
2020/02/28/11:33:09.691832,0.9968992
2020/02/28/11:33:09.725932,1.050544
2020/02/28/11:33:09.759044,1.0416032
2020/02/28/11:33:09.792328,0.9790176
2020/02/28/11:33:09.825703,0.961136
2020/02/28/11:33:09.859476,0.9879584
2020/02/28/11:33:09.892378,1.050544
2020/02/28/11:33:09.926660,1.0639552
2020/02/28/11:33:09.960042,1.0371328
2020/02/28/11:33:09.993277,0.9968992
2020/02/28/11:33:10.025959,1.0192512
2020/02/28/11:33:10.059426,1.050544
2020/02/28/11:33:10.093373,1.0863072
2020/02/28/11:33:10.125798,1.0639552
2020/02/28/11:33:10.159782,1.0460736
2020/02/28/11:33:10.193408,1.0460736
2020/02/28/11:33:10.226271,1.0863072
2020/02/28/11:33:10.259784,1.1265408
2020/02/28/11:33:10.293438,1.1176
2020/02/28/11:33:10.327093,1.0818368
2020/02/28/11:33:10.360538,1.0684256
2020/02/28/11:33:10.393979,1.095248
2020/02/28/11:33:10.427048,1.139952
2020/02/28/11:33:10.461003,1.1488928
2020/02/28/11:33:10.493875,1.1354816
2020/02/28/11:33:10.526562,1.1220704
2020/02/28/11:33:10.559949,1.1310112
2020/02/28/11:33:10.593378,1.1488928
2020/02/28/11:33:10.627284,1.1667744
2020/02/28/11:33:10.660427,1.1667744
2020/02/28/11:33:10.694013,1.1533632
2020/02/28/11:33:10.726756,1.1667744
2020/02/28/11:33:10.760204,1.1757152
2020/02/28/11:33:10.793770,1.1980672
2020/02/28/11:33:10.827717,1.2114784
2020/02/28/11:33:10.861493,1.207008
2020/02/28/11:33:10.895316,1.207008
2020/02/28/11:33:10.927097,1.2114784
2020/02/28/11:33:10.960895,1.2248896
2020/02/28/11:33:10.994669,1.22936
2020/02/28/11:33:11.027631,1.251712
2020/02/28/11:33:11.060784,1.2472416
2020/02/28/11:33:11.094467,1.2383008
2020/02/28/11:33:11.127349,1.2383008
2020/02/28/11:33:11.161526,1.2383008
2020/02/28/11:33:11.194480,1.2606528
2020/02/28/11:33:11.227592,1.2606528
2020/02/28/11:33:11.261608,1.2606528
2020/02/28/11:33:11.294446,1.274064
2020/02/28/11:33:11.328289,1.2874752
2020/02/28/11:33:11.361567,1.3008864
2020/02/28/11:33:11.395085,1.2874752
2020/02/28/11:33:11.427416,1.2874752
2020/02/28/11:33:11.460853,1.3008864
2020/02/28/11:33:11.494304,1.318768
2020/02/28/11:33:11.527731,1.3321792
2020/02/28/11:33:11.561588,1.318768
2020/02/28/11:33:11.594366,1.3232384
2020/02/28/11:33:11.628270,1.3455904
2020/02/28/11:33:11.662054,1.3545312
2020/02/28/11:33:11.694417,1.3679424
2020/02/28/11:33:11.727790,1.363472
2020/02/28/11:33:11.761960,1.3590016
2020/02/28/11:33:11.794723,1.3679424
2020/02/28/11:33:11.828543,1.3813536
2020/02/28/11:33:11.861401,1.3902944
2020/02/28/11:33:11.895776,1.3992352
2020/02/28/11:33:11.928908,1.3947648
2020/02/28/11:33:11.962308,1.385824
2020/02/28/11:33:11.995969,1.408176
2020/02/28/11:33:12.028843,1.4260576
2020/02/28/11:33:12.061700,1.4171168
2020/02/28/11:33:12.095245,1.4215872
2020/02/28/11:33:12.128893,1.4171168
2020/02/28/11:33:12.162775,1.4215872
2020/02/28/11:33:12.195296,1.4260576
2020/02/28/11:33:12.229216,1.4484096
2020/02/28/11:33:12.262451,1.4484096
2020/02/28/11:33:12.295708,1.4573504
2020/02/28/11:33:12.328837,1.4573504
2020/02/28/11:33:12.362812,1.4618208
2020/02/28/11:33:12.396309,1.475232
2020/02/28/11:33:12.429998,1.497584
2020/02/28/11:33:12.462427,1.4931136
2020/02/28/11:33:12.495643,1.4797024
2020/02/28/11:33:12.529441,1.4841728
2020/02/28/11:33:12.562073,1.5020544
2020/02/28/11:33:12.595432,1.5065248
2020/02/28/11:33:12.628984,1.5154656
2020/02/28/11:33:12.663218,1.5109952
2020/02/28/11:33:12.696366,1.5154656
2020/02/28/11:33:12.728879,1.5333472
2020/02/28/11:33:12.762472,1.5467584
2020/02/28/11:33:12.795925,1.5556992
2020/02/28/11:33:12.829246,1.5467584
2020/02/28/11:33:12.862582,1.5556992
2020/02/28/11:33:12.896213,1.5735808
2020/02/28/11:33:12.929083,1.5914624
2020/02/28/11:33:12.963282,1.5959328
2020/02/28/11:33:12.996162,1.5735808
2020/02/28/11:33:13.029674,1.5825216
2020/02/28/11:33:13.062292,1.5780512
2020/02/28/11:33:13.095444,1.6048736
2020/02/28/11:33:13.129502,1.609344
2020/02/28/11:33:13.162274,1.6004032
2020/02/28/11:33:13.195884,1.6227552
2020/02/28/11:33:13.229953,1.6451072
2020/02/28/11:33:13.262687,1.654048
2020/02/28/11:33:13.295656,1.6585184
2020/02/28/11:33:13.329382,1.6406368
2020/02/28/11:33:13.362831,1.6585184
2020/02/28/11:33:13.396257,1.6585184
2020/02/28/11:33:13.429485,1.6808704
2020/02/28/11:33:13.462832,1.6808704
2020/02/28/11:33:13.495700,1.6853408
2020/02/28/11:33:13.529468,1.6808704
2020/02/28/11:33:13.562473,1.6853408
2020/02/28/11:33:13.596231,1.6898112
2020/02/28/11:33:13.629154,1.7166336
2020/02/28/11:33:13.663354,1.721104
2020/02/28/11:33:13.696522,1.7255744
2020/02/28/11:33:13.729380,1.721104
2020/02/28/11:33:13.763632,1.7255744
2020/02/28/11:33:13.796364,1.743456
2020/02/28/11:33:13.830287,1.7613376
2020/02/28/11:33:13.864409,1.765808
2020/02/28/11:33:13.897184,1.7747488
2020/02/28/11:33:13.930592,1.765808
2020/02/28/11:33:13.963739,1.7568672
2020/02/28/11:33:13.997122,1.7792192
2020/02/28/11:33:14.029860,1.7971008
2020/02/28/11:33:14.063695,1.8015712
2020/02/28/11:33:14.096730,1.8060416
2020/02/28/11:33:14.129874,1.8149824
2020/02/28/11:33:14.163809,1.8149824
2020/02/28/11:33:14.196629,1.8239232
2020/02/28/11:33:14.230501,1.8462752
2020/02/28/11:33:14.264053,1.8373344
2020/02/28/11:33:14.296642,1.855216
2020/02/28/11:33:14.330701,1.8462752
2020/02/28/11:33:14.363775,1.8462752
2020/02/28/11:33:14.397172,1.8596864
2020/02/28/11:33:14.431036,1.8730976
2020/02/28/11:33:14.463661,1.877568
2020/02/28/11:33:14.497049,1.8730976
2020/02/28/11:33:14.530910,1.8820384
2020/02/28/11:33:14.564027,1.877568
2020/02/28/11:33:14.597462,1.89992
2020/02/28/11:33:14.630841,1.9088608
2020/02/28/11:33:14.664090,1.9043904
2020/02/28/11:33:14.697819,1.9178016
2020/02/28/11:33:14.730617,1.922272
2020/02/28/11:33:14.764026,1.944624
2020/02/28/11:33:14.798303,1.9401536
2020/02/28/11:33:14.831003,1.9356832
2020/02/28/11:33:14.864985,1.9490944
2020/02/28/11:33:14.897771,1.9535648
2020/02/28/11:33:14.931515,1.9714464
2020/02/28/11:33:14.964467,1.9759168
2020/02/28/11:33:14.998351,1.9759168
2020/02/28/11:33:15.031032,1.966976
2020/02/28/11:33:15.064732,1.9759168
2020/02/28/11:33:15.097791,2.0027392
2020/02/28/11:33:15.131617,2.0250912
2020/02/28/11:33:15.164736,2.01168
2020/02/28/11:33:15.198596,1.9982688
2020/02/28/11:33:15.231473,2.01168
2020/02/28/11:33:15.265153,2.0027392
2020/02/28/11:33:15.298280,2.0206208
2020/02/28/11:33:15.331920,2.0429728
2020/02/28/11:33:15.364697,2.0474432
2020/02/28/11:33:15.398443,2.0429728
2020/02/28/11:33:15.431368,2.034032
2020/02/28/11:33:15.464873,2.0608544
2020/02/28/11:33:15.499034,2.078736
2020/02/28/11:33:15.532185,2.0832064
2020/02/28/11:33:15.564674,2.078736
2020/02/28/11:33:15.598356,2.0697952
2020/02/28/11:33:15.632154,2.0832064
2020/02/28/11:33:15.665057,2.101088
2020/02/28/11:33:15.698436,2.1144992
2020/02/28/11:33:15.731316,2.1189696
2020/02/28/11:33:15.765822,2.1055584
2020/02/28/11:33:15.798519,2.101088
2020/02/28/11:33:15.831574,2.1144992
2020/02/28/11:33:15.865821,2.1547328
2020/02/28/11:33:15.898541,2.1502624
2020/02/28/11:33:15.932460,2.1547328
2020/02/28/11:33:15.965272,2.1502624
2020/02/28/11:33:15.998925,2.145792
2020/02/28/11:33:16.032438,2.1368512
2020/02/28/11:33:16.065251,2.1547328
2020/02/28/11:33:16.099100,2.168144
2020/02/28/11:33:16.132283,2.1949664
2020/02/28/11:33:16.166220,2.1815552
2020/02/28/11:33:16.199196,2.1770848
2020/02/28/11:33:16.232057,2.2307296
2020/02/28/11:33:16.265827,2.2307296
2020/02/28/11:33:16.298759,2.2307296
2020/02/28/11:33:16.332512,2.1949664
2020/02/28/11:33:16.365379,2.2307296
2020/02/28/11:33:16.399475,2.2307296
2020/02/28/11:33:16.432952,2.2307296
2020/02/28/11:33:16.466129,2.2664928
2020/02/28/11:33:16.499466,2.2664928
2020/02/28/11:33:16.532469,2.1949664
2020/02/28/11:33:16.565686,2.1949664
2020/02/28/11:33:16.599039,2.2307296
2020/02/28/11:33:16.632899,2.2664928
2020/02/28/11:33:16.665565,2.302256
2020/02/28/11:33:16.698758,2.2664928
2020/02/28/11:33:16.732719,2.2307296
2020/02/28/11:33:16.766019,2.2307296
2020/02/28/11:33:16.799268,2.302256
2020/02/28/11:33:16.832340,2.302256
2020/02/28/11:33:16.866911,2.2664928
2020/02/28/11:33:16.899557,2.2664928
2020/02/28/11:33:16.932768,2.2307296
2020/02/28/11:33:16.966057,2.302256
2020/02/28/11:33:16.999857,2.302256
2020/02/28/11:33:17.033027,2.3380192
2020/02/28/11:33:17.066013,2.2664928
2020/02/28/11:33:17.098880,2.2307296
2020/02/28/11:33:17.132732,2.2664928
2020/02/28/11:33:17.165989,2.302256
2020/02/28/11:33:17.199733,2.302256
2020/02/28/11:33:17.232796,2.302256
2020/02/28/11:33:17.266371,2.302256
2020/02/28/11:33:17.299795,2.302256
2020/02/28/11:33:17.332980,2.3380192
2020/02/28/11:33:17.365954,2.3380192
2020/02/28/11:33:17.399718,2.3380192
2020/02/28/11:33:17.432934,2.302256
2020/02/28/11:33:17.466739,2.302256
2020/02/28/11:33:17.500473,2.302256
2020/02/28/11:33:17.533294,2.3380192
2020/02/28/11:33:17.566684,2.3737824
2020/02/28/11:33:17.599903,2.3737824
2020/02/28/11:33:17.633488,2.3380192
2020/02/28/11:33:17.666569,2.3380192
2020/02/28/11:33:17.700045,2.3737824
2020/02/28/11:33:17.733207,2.414016
2020/02/28/11:33:17.766383,2.3737824
2020/02/28/11:33:17.800026,2.3380192
2020/02/28/11:33:17.833350,2.3737824
2020/02/28/11:33:17.866318,2.3737824
2020/02/28/11:33:17.900599,2.414016
2020/02/28/11:33:17.933171,2.3737824
2020/02/28/11:33:17.966991,2.3737824
2020/02/28/11:33:18.000678,2.3737824
2020/02/28/11:33:18.033876,2.3737824
2020/02/28/11:33:18.067293,2.3737824
2020/02/28/11:33:18.100345,2.3737824
2020/02/28/11:33:18.133851,2.414016
2020/02/28/11:33:18.167016,2.414016
2020/02/28/11:33:18.200674,2.414016
2020/02/28/11:33:18.233647,2.4497792
2020/02/28/11:33:18.267509,2.414016
2020/02/28/11:33:18.300996,2.414016
2020/02/28/11:33:18.334372,2.3737824
2020/02/28/11:33:18.366922,2.414016
2020/02/28/11:33:18.400772,2.414016
2020/02/28/11:33:18.433730,2.4497792
2020/02/28/11:33:18.466820,2.414016
2020/02/28/11:33:18.500595,2.4497792
2020/02/28/11:33:18.533439,2.4497792
2020/02/28/11:33:18.567548,2.4497792
2020/02/28/11:33:18.600415,2.4497792
2020/02/28/11:33:18.634137,2.4497792
2020/02/28/11:33:18.666878,2.4497792
2020/02/28/11:33:18.700759,2.4497792
2020/02/28/11:33:18.734729,2.4855424
2020/02/28/11:33:18.768034,2.4497792
2020/02/28/11:33:18.801011,2.4497792
2020/02/28/11:33:18.834300,2.4497792
2020/02/28/11:33:18.867909,2.4855424
2020/02/28/11:33:18.901262,2.4855424
2020/02/28/11:33:18.934649,2.4855424
2020/02/28/11:33:18.967601,2.4855424
2020/02/28/11:33:19.000579,2.4855424
2020/02/28/11:33:19.034332,2.4855424
2020/02/28/11:33:19.068041,2.4855424
2020/02/28/11:33:19.100658,2.4497792
2020/02/28/11:33:19.134655,2.4855424
2020/02/28/11:33:19.167995,2.4855424
2020/02/28/11:33:19.200544,2.5213056
2020/02/28/11:33:19.234723,2.4855424
2020/02/28/11:33:19.268425,2.4855424
2020/02/28/11:33:19.302094,2.5213056
2020/02/28/11:33:19.335020,2.4855424
2020/02/28/11:33:19.368608,2.4855424
2020/02/28/11:33:19.401767,2.4855424
2020/02/28/11:33:19.435632,2.4497792
2020/02/28/11:33:19.470007,2.4855424
2020/02/28/11:33:19.502547,2.5213056
2020/02/28/11:33:19.536236,2.5570688
2020/02/28/11:33:19.569427,2.5213056
2020/02/28/11:33:19.603609,2.4855424
2020/02/28/11:33:19.636427,2.4855424
2020/02/28/11:33:19.669902,2.5213056
2020/02/28/11:33:19.703684,2.5570688
2020/02/28/11:33:19.737495,2.5570688
2020/02/28/11:33:19.770391,2.4855424
2020/02/28/11:33:19.804043,2.5213056
2020/02/28/11:33:19.837704,2.5213056
2020/02/28/11:33:19.870961,2.5213056
2020/02/28/11:33:19.904818,2.5213056
2020/02/28/11:33:19.937984,2.5213056
2020/02/28/11:33:19.970783,2.5213056
2020/02/28/11:33:20.004592,2.5213056
2020/02/28/11:33:20.037392,2.5213056
2020/02/28/11:33:20.071203,2.5570688
2020/02/28/11:33:20.104003,2.5570688
2020/02/28/11:33:20.137861,2.5570688
2020/02/28/11:33:20.170719,2.5213056
2020/02/28/11:33:20.204356,2.5213056
2020/02/28/11:33:20.237425,2.5570688
2020/02/28/11:33:20.271413,2.5973024
2020/02/28/11:33:20.304192,2.5570688
2020/02/28/11:33:20.337825,2.5570688
2020/02/28/11:33:20.371602,2.5213056
2020/02/28/11:33:20.404574,2.5213056
2020/02/28/11:33:20.438352,2.5213056
2020/02/28/11:33:20.471182,2.5570688
2020/02/28/11:33:20.504608,2.5570688
2020/02/28/11:33:20.538517,2.5570688
2020/02/28/11:33:20.571084,2.5213056
2020/02/28/11:33:20.604848,2.5570688
2020/02/28/11:33:20.638476,2.5570688
2020/02/28/11:33:20.671498,2.5570688
2020/02/28/11:33:20.705765,2.5570688
2020/02/28/11:33:20.738847,2.5213056
2020/02/28/11:33:20.772624,2.5570688
2020/02/28/11:33:20.805483,2.5973024
2020/02/28/11:33:20.839038,2.5973024
2020/02/28/11:33:20.873147,2.5973024
2020/02/28/11:33:20.905800,2.5973024
2020/02/28/11:33:20.939314,2.5570688
2020/02/28/11:33:20.972300,2.5570688
2020/02/28/11:33:21.006305,2.5570688
2020/02/28/11:33:21.039317,2.5213056
2020/02/28/11:33:21.073063,2.5570688
2020/02/28/11:33:21.105630,2.5570688
2020/02/28/11:33:21.139628,2.5570688
2020/02/28/11:33:21.173314,2.5570688
2020/02/28/11:33:21.206159,2.5570688
2020/02/28/11:33:21.239966,2.5973024
2020/02/28/11:33:21.272591,2.5570688
2020/02/28/11:33:21.306169,2.5570688
2020/02/28/11:33:21.340062,2.5570688
2020/02/28/11:33:21.373102,2.5570688
2020/02/28/11:33:21.406898,2.5570688
2020/02/28/11:33:21.440448,2.5570688
2020/02/28/11:33:21.474358,2.5570688
2020/02/28/11:33:21.507641,2.5213056
2020/02/28/11:33:21.539950,2.5213056
2020/02/28/11:33:21.572716,2.5570688
2020/02/28/11:33:21.606803,2.5570688
2020/02/28/11:33:21.639890,2.5213056
2020/02/28/11:33:21.673815,2.5213056
2020/02/28/11:33:21.706114,2.5213056
2020/02/28/11:33:21.739802,2.5570688
2020/02/28/11:33:21.774246,2.5570688
2020/02/28/11:33:21.806651,2.5570688
2020/02/28/11:33:21.839941,2.5570688
2020/02/28/11:33:21.874203,2.5213056
2020/02/28/11:33:21.907418,2.5213056
2020/02/28/11:33:21.940539,2.5570688
2020/02/28/11:33:21.974615,2.5213056
2020/02/28/11:33:22.008028,2.5213056
2020/02/28/11:33:22.040984,2.4855424
2020/02/28/11:33:22.074795,2.5213056
2020/02/28/11:33:22.108708,2.5213056
2020/02/28/11:33:22.141937,2.5570688
2020/02/28/11:33:22.174678,2.5213056
2020/02/28/11:33:22.208575,2.5213056
2020/02/28/11:33:22.241088,2.4855424
2020/02/28/11:33:22.274823,2.4855424
2020/02/28/11:33:22.307941,2.5570688
2020/02/28/11:33:22.342035,2.5570688
2020/02/28/11:33:22.374771,2.5213056
2020/02/28/11:33:22.408460,2.4855424
2020/02/28/11:33:22.442034,2.4855424
2020/02/28/11:33:22.475851,2.5213056
2020/02/28/11:33:22.508611,2.5213056
2020/02/28/11:33:22.542295,2.5213056
2020/02/28/11:33:22.575984,2.5213056
2020/02/28/11:33:22.609994,2.4855424
2020/02/28/11:33:22.642675,2.4855424
2020/02/28/11:33:22.676356,2.4855424
2020/02/28/11:33:22.709295,2.4855424
2020/02/28/11:33:22.742386,2.5213056
2020/02/28/11:33:22.775782,2.4855424
2020/02/28/11:33:22.809739,2.5213056
2020/02/28/11:33:22.842817,2.5213056
2020/02/28/11:33:22.876144,2.4855424
2020/02/28/11:33:22.909952,2.4497792
2020/02/28/11:33:22.943061,2.4497792
2020/02/28/11:33:22.976778,2.4497792
2020/02/28/11:33:23.010157,2.4497792
2020/02/28/11:33:23.043446,2.4497792
2020/02/28/11:33:23.076647,2.414016
2020/02/28/11:33:23.109740,2.3737824
2020/02/28/11:33:23.143916,2.3737824
2020/02/28/11:33:23.176948,2.414016
2020/02/28/11:33:23.210836,2.4855424
2020/02/28/11:33:23.244272,2.4855424
2020/02/28/11:33:23.277426,2.5213056
2020/02/28/11:33:23.311188,2.4855424
2020/02/28/11:33:23.344576,2.4855424
2020/02/28/11:33:23.377878,2.4855424
2020/02/28/11:33:23.411595,2.4497792
2020/02/28/11:33:23.444422,2.4497792
2020/02/28/11:33:23.477878,2.414016
2020/02/28/11:33:23.511224,2.414016
2020/02/28/11:33:23.544232,2.414016
2020/02/28/11:33:23.578445,2.414016
2020/02/28/11:33:23.611147,2.3737824
2020/02/28/11:33:23.644790,2.3737824
2020/02/28/11:33:23.678029,2.3737824
2020/02/28/11:33:23.711109,2.3737824
2020/02/28/11:33:23.744352,2.3380192
2020/02/28/11:33:23.778257,2.3380192
2020/02/28/11:33:23.811507,2.3380192
2020/02/28/11:33:23.845273,2.414016
2020/02/28/11:33:23.879173,2.4497792
2020/02/28/11:33:23.912676,2.414016
2020/02/28/11:33:23.945520,2.414016
2020/02/28/11:33:23.978600,2.3737824
2020/02/28/11:33:24.012180,2.414016
2020/02/28/11:33:24.044971,2.3737824
2020/02/28/11:33:24.079398,2.3737824
2020/02/28/11:33:24.111704,2.3737824
2020/02/28/11:33:24.145853,2.3380192
2020/02/28/11:33:24.179805,2.3380192
2020/02/28/11:33:24.213084,2.3380192
2020/02/28/11:33:24.246364,2.302256
2020/02/28/11:33:24.279283,2.302256
2020/02/28/11:33:24.313065,2.302256
2020/02/28/11:33:24.345862,2.302256
2020/02/28/11:33:24.379475,2.3380192
2020/02/28/11:33:24.413539,2.3380192
2020/02/28/11:33:24.446253,2.3380192
2020/02/28/11:33:24.480062,2.3737824
2020/02/28/11:33:24.512769,2.3737824
2020/02/28/11:33:24.546594,2.3380192
2020/02/28/11:33:24.579986,2.3380192
2020/02/28/11:33:24.613268,2.302256
2020/02/28/11:33:24.647114,2.302256
2020/02/28/11:33:24.681363,2.302256
2020/02/28/11:33:24.712903,2.2664928
2020/02/28/11:33:24.746033,2.2664928
2020/02/28/11:33:24.780165,2.2664928
2020/02/28/11:33:24.812656,2.2664928
2020/02/28/11:33:24.846716,2.2307296
2020/02/28/11:33:24.879428,2.2307296
2020/02/28/11:33:24.913078,2.1949664
2020/02/28/11:33:24.946795,2.2307296
2020/02/28/11:33:24.979649,2.2664928
2020/02/28/11:33:25.013365,2.302256
2020/02/28/11:33:25.046916,2.302256
2020/02/28/11:33:25.080486,2.302256
2020/02/28/11:33:25.113642,2.2664928
2020/02/28/11:33:25.146972,2.2664928
2020/02/28/11:33:25.180161,2.2664928
2020/02/28/11:33:25.213879,2.2307296
2020/02/28/11:33:25.247341,2.2307296
2020/02/28/11:33:25.281574,2.2307296
2020/02/28/11:33:25.314878,2.1949664
2020/02/28/11:33:25.347451,2.1949664
2020/02/28/11:33:25.381109,2.1949664
2020/02/28/11:33:25.414875,2.1547328
2020/02/28/11:33:25.448135,2.1949664
2020/02/28/11:33:25.481776,2.2307296
2020/02/28/11:33:25.514670,2.2307296
2020/02/28/11:33:25.547172,2.2307296
2020/02/28/11:33:25.580694,2.2307296
2020/02/28/11:33:25.614153,2.2307296
2020/02/28/11:33:25.647953,2.1949664
2020/02/28/11:33:25.681204,2.1949664
2020/02/28/11:33:25.714391,2.1949664
2020/02/28/11:33:25.747761,2.1547328
2020/02/28/11:33:25.780758,2.1547328
2020/02/28/11:33:25.814592,2.1949664
2020/02/28/11:33:25.847344,2.1547328
2020/02/28/11:33:25.880559,2.1547328
2020/02/28/11:33:25.914149,2.1949664
2020/02/28/11:33:25.948113,2.1949664
2020/02/28/11:33:25.980859,2.1949664
2020/02/28/11:33:26.014501,2.1949664
2020/02/28/11:33:26.047482,2.1547328
2020/02/28/11:33:26.081546,2.1547328
2020/02/28/11:33:26.113921,2.1189696
2020/02/28/11:33:26.148763,2.1189696
2020/02/28/11:33:26.181119,2.1547328
2020/02/28/11:33:26.214754,2.1189696
2020/02/28/11:33:26.247780,2.1547328
2020/02/28/11:33:26.281534,2.1189696
2020/02/28/11:33:26.314406,2.1547328
2020/02/28/11:33:26.348775,2.1189696
2020/02/28/11:33:26.380967,2.1189696
2020/02/28/11:33:26.415237,2.1189696
2020/02/28/11:33:26.448865,2.0832064
2020/02/28/11:33:26.481581,2.0832064
2020/02/28/11:33:26.515850,2.1189696
2020/02/28/11:33:26.549528,2.0832064
2020/02/28/11:33:26.582366,2.0832064
2020/02/28/11:33:26.615892,2.0832064
2020/02/28/11:33:26.649318,2.0832064
2020/02/28/11:33:26.683502,2.0832064
2020/02/28/11:33:26.716635,2.0832064
2020/02/28/11:33:26.749944,2.0832064
2020/02/28/11:33:26.782991,2.0474432
2020/02/28/11:33:26.816940,2.0474432
2020/02/28/11:33:26.850325,2.0474432
2020/02/28/11:33:26.882999,2.0474432
2020/02/28/11:33:26.916803,2.0474432
2020/02/28/11:33:26.950209,2.0474432
2020/02/28/11:33:26.983148,2.0474432
2020/02/28/11:33:27.017018,2.01168
2020/02/28/11:33:27.049737,2.01168
2020/02/28/11:33:27.083905,1.9356832
2020/02/28/11:33:27.116574,1.9356832
2020/02/28/11:33:27.149803,1.9714464
2020/02/28/11:33:27.183384,1.9356832
2020/02/28/11:33:27.217074,1.9714464
2020/02/28/11:33:27.250534,1.89992
2020/02/28/11:33:27.284138,1.89992
2020/02/28/11:33:27.316993,1.89992
2020/02/28/11:33:27.350825,1.89992
2020/02/28/11:33:27.383742,1.8641568
2020/02/28/11:33:27.417149,1.89992
2020/02/28/11:33:27.450849,1.8283936
2020/02/28/11:33:27.484408,1.810512
2020/02/28/11:33:27.518307,1.7971008
2020/02/28/11:33:27.551061,1.8015712
2020/02/28/11:33:27.585019,1.8194528
2020/02/28/11:33:27.618862,1.8194528
2020/02/28/11:33:27.652136,1.7792192
2020/02/28/11:33:27.685571,1.7568672
2020/02/28/11:33:27.719648,1.7255744
2020/02/28/11:33:27.751987,1.7345152
2020/02/28/11:33:27.785619,1.7300448
2020/02/28/11:33:27.819092,1.7076928
2020/02/28/11:33:27.851825,1.6629888
2020/02/28/11:33:27.885182,1.6585184
2020/02/28/11:33:27.918912,1.6764
2020/02/28/11:33:27.952083,1.654048
2020/02/28/11:33:27.985715,1.6048736
2020/02/28/11:33:28.018515,1.586992
2020/02/28/11:33:28.051769,1.5735808
2020/02/28/11:33:28.085775,1.586992
2020/02/28/11:33:28.118613,1.586992
2020/02/28/11:33:28.152980,1.586992
2020/02/28/11:33:28.185827,1.542288
2020/02/28/11:33:28.219072,1.5333472
2020/02/28/11:33:28.252647,1.497584
2020/02/28/11:33:28.286200,1.4886432
2020/02/28/11:33:28.320028,1.4841728
2020/02/28/11:33:28.352644,1.475232
2020/02/28/11:33:28.386260,1.4439392
2020/02/28/11:33:28.420104,1.4215872
2020/02/28/11:33:28.453001,1.4126464
2020/02/28/11:33:28.486325,1.4260576
2020/02/28/11:33:28.519637,1.4171168
2020/02/28/11:33:28.552872,1.3902944
2020/02/28/11:33:28.586987,1.3500608
2020/02/28/11:33:28.620001,1.3366496
2020/02/28/11:33:28.652869,1.3277088
2020/02/28/11:33:28.687250,1.3366496
2020/02/28/11:33:28.719603,1.318768
2020/02/28/11:33:28.753780,1.296416
2020/02/28/11:33:28.786988,1.3902944
2020/02/28/11:33:28.820121,1.3947648
2020/02/28/11:33:28.852961,1.3500608
2020/02/28/11:33:28.887227,1.3277088
2020/02/28/11:33:28.919706,1.318768
2020/02/28/11:33:28.953228,1.296416
2020/02/28/11:33:28.986588,1.2830048
2020/02/28/11:33:29.020065,1.2785344
2020/02/28/11:33:29.053247,1.2695936
2020/02/28/11:33:29.087244,1.251712
2020/02/28/11:33:29.120320,1.2472416
2020/02/28/11:33:29.153756,1.2338304
2020/02/28/11:33:29.187206,1.2248896
2020/02/28/11:33:29.221414,1.2204192
2020/02/28/11:33:29.254735,1.2204192
2020/02/28/11:33:29.287375,1.207008
2020/02/28/11:33:29.320623,1.2025376
2020/02/28/11:33:29.354177,1.1935968
2020/02/28/11:33:29.386942,1.1757152
2020/02/28/11:33:29.420109,1.1712448
2020/02/28/11:33:29.453702,1.1488928
2020/02/28/11:33:29.487466,1.1488928
2020/02/28/11:33:29.520536,1.1757152
2020/02/28/11:33:29.554226,1.2248896
2020/02/28/11:33:29.586977,1.2114784
2020/02/28/11:33:29.620826,1.1891264
2020/02/28/11:33:29.654555,1.1354816
2020/02/28/11:33:29.687236,1.0997184
2020/02/28/11:33:29.720706,1.0997184
2020/02/28/11:33:29.753992,1.1310112
2020/02/28/11:33:29.788370,1.139952
2020/02/28/11:33:29.821586,1.1265408
2020/02/28/11:33:29.854227,1.0684256
2020/02/28/11:33:29.888320,1.0237216
2020/02/28/11:33:29.921144,1.0237216
2020/02/28/11:33:29.954997,1.0460736
2020/02/28/11:33:29.987652,1.050544
2020/02/28/11:33:30.021369,1.0326624
2020/02/28/11:33:30.054531,0.9790176
2020/02/28/11:33:30.088076,0.9432544
2020/02/28/11:33:30.121833,0.9432544
2020/02/28/11:33:30.154883,0.961136
2020/02/28/11:33:30.188114,0.9521952
2020/02/28/11:33:30.221522,0.9343136
2020/02/28/11:33:30.256155,0.8806688
2020/02/28/11:33:30.288881,0.8538464
2020/02/28/11:33:30.321965,0.8538464
2020/02/28/11:33:30.355700,0.8583168
2020/02/28/11:33:30.388390,0.8359648
2020/02/28/11:33:30.422092,0.8136128
2020/02/28/11:33:30.455728,0.7689088
2020/02/28/11:33:30.488604,0.7510272
2020/02/28/11:33:30.522705,0.759968
2020/02/28/11:33:30.555684,0.759968
2020/02/28/11:33:30.588875,0.7286752
2020/02/28/11:33:30.622631,0.6839712
2020/02/28/11:33:30.655790,0.6660896
