time,.data
2019/02/01/15:56:56.226544,1.22936
2019/02/01/15:56:56.255851,1.1801856
2019/02/01/15:56:56.296306,1.1712448
2019/02/01/15:56:56.326619,1.1712448
2019/02/01/15:56:56.356709,1.1801856
2019/02/01/15:56:56.397417,1.1712448
2019/02/01/15:56:56.427526,1.1667744
2019/02/01/15:56:56.457604,1.162304
2019/02/01/15:56:56.498480,1.1578336
2019/02/01/15:56:56.528573,1.1488928
2019/02/01/15:56:56.558694,1.1444224
2019/02/01/15:56:56.599015,1.1533632
2019/02/01/15:56:56.629220,1.207008
2019/02/01/15:56:56.659469,1.2606528
2019/02/01/15:56:56.700071,1.2874752
2019/02/01/15:56:56.730159,1.2874752
2019/02/01/15:56:56.760834,1.318768
2019/02/01/15:56:56.790977,1.318768
2019/02/01/15:56:56.832299,1.2919456
2019/02/01/15:56:56.861677,1.0997184
2019/02/01/15:56:56.891814,1.0997184
2019/02/01/15:56:56.932464,1.1086592
2019/02/01/15:56:56.962856,1.1891264
2019/02/01/15:56:56.992584,1.1891264
2019/02/01/15:56:57.022562,1.251712
2019/02/01/15:56:57.063438,1.3366496
2019/02/01/15:56:57.093500,1.3366496
2019/02/01/15:56:57.123730,1.22936
2019/02/01/15:56:57.164083,1.1131296
2019/02/01/15:56:57.194086,1.1131296
2019/02/01/15:56:57.224924,1.2204192
2019/02/01/15:56:57.265170,1.318768
2019/02/01/15:56:57.295210,1.318768
2019/02/01/15:56:57.325307,1.2204192
2019/02/01/15:56:57.366242,1.1578336
2019/02/01/15:56:57.396369,1.1801856
2019/02/01/15:56:57.426529,1.2830048
2019/02/01/15:56:57.456766,1.3277088
2019/02/01/15:56:57.497514,1.3053568
2019/02/01/15:56:57.528149,1.2248896
2019/02/01/15:56:57.558043,1.2248896
2019/02/01/15:56:57.598738,1.3053568
2019/02/01/15:56:57.628644,1.3366496
2019/02/01/15:56:57.658920,1.3277088
2019/02/01/15:56:57.699538,1.274064
2019/02/01/15:56:57.730218,1.2472416
2019/02/01/15:56:57.759776,1.2830048
2019/02/01/15:56:57.800435,1.34112
2019/02/01/15:56:57.830563,1.3679424
2019/02/01/15:56:57.860576,1.3455904
2019/02/01/15:56:57.900968,1.3008864
2019/02/01/15:56:57.931630,1.3053568
2019/02/01/15:56:57.961519,1.3455904
2019/02/01/15:56:57.991702,1.3768832
2019/02/01/15:56:58.032398,1.363472
2019/02/01/15:56:58.063173,1.3768832
2019/02/01/15:56:58.092844,1.385824
2019/02/01/15:56:58.133593,1.3813536
2019/02/01/15:56:58.163558,1.3724128
2019/02/01/15:56:58.193735,1.3947648
2019/02/01/15:56:58.234750,1.408176
2019/02/01/15:56:58.264543,1.4260576
2019/02/01/15:56:58.294662,1.4171168
2019/02/01/15:56:58.334905,1.4171168
2019/02/01/15:56:58.365363,1.408176
2019/02/01/15:56:58.395574,1.4349984
2019/02/01/15:56:58.425913,1.4439392
2019/02/01/15:56:58.466360,1.4484096
2019/02/01/15:56:58.496869,1.4484096
2019/02/01/15:56:58.526721,1.4573504
2019/02/01/15:56:58.567345,1.4662912
2019/02/01/15:56:58.597293,1.4841728
2019/02/01/15:56:58.627609,1.4931136
2019/02/01/15:56:58.668463,1.4931136
2019/02/01/15:56:58.698957,1.5020544
2019/02/01/15:56:58.729084,1.5109952
2019/02/01/15:56:58.759068,1.5333472
2019/02/01/15:56:58.799630,1.5333472
2019/02/01/15:56:58.830129,1.5333472
2019/02/01/15:56:58.860301,1.542288
2019/02/01/15:56:58.900839,1.5601696
2019/02/01/15:56:58.930653,1.56464
2019/02/01/15:56:58.960769,1.5780512
2019/02/01/15:56:59.001666,1.5825216
2019/02/01/15:56:59.031527,1.586992
2019/02/01/15:56:59.061750,1.609344
2019/02/01/15:56:59.103384,1.6182848
2019/02/01/15:56:59.132426,1.6182848
2019/02/01/15:56:59.162660,1.6227552
2019/02/01/15:56:59.203069,1.631696
2019/02/01/15:56:59.233142,1.6361664
2019/02/01/15:56:59.263789,1.6495776
2019/02/01/15:56:59.293803,1.6764
2019/02/01/15:56:59.335018,1.6764
2019/02/01/15:56:59.365195,1.6719296
2019/02/01/15:56:59.394410,1.6853408
2019/02/01/15:56:59.435138,1.6898112
2019/02/01/15:56:59.465074,1.7255744
2019/02/01/15:56:59.495137,1.7166336
2019/02/01/15:56:59.535855,1.7255744
2019/02/01/15:56:59.566004,1.7300448
2019/02/01/15:56:59.596210,1.7568672
2019/02/01/15:56:59.636885,1.743456
2019/02/01/15:56:59.667266,1.7702784
2019/02/01/15:56:59.697250,1.7747488
2019/02/01/15:56:59.738006,1.7702784
2019/02/01/15:56:59.768115,1.7836896
2019/02/01/15:56:59.799505,1.810512
2019/02/01/15:56:59.838739,1.8283936
2019/02/01/15:56:59.868926,1.8194528
2019/02/01/15:56:59.898983,1.8015712
2019/02/01/15:56:59.929102,1.8060416
2019/02/01/15:56:59.969862,1.8239232
2019/02/01/15:57:00.000009,1.855216
2019/02/01/15:57:00.029880,1.877568
2019/02/01/15:57:00.070629,1.8596864
2019/02/01/15:57:00.100957,1.855216
2019/02/01/15:57:00.130971,1.877568
2019/02/01/15:57:00.171574,1.8909792
2019/02/01/15:57:00.201717,1.9178016
2019/02/01/15:57:00.231818,1.9088608
2019/02/01/15:57:00.272875,1.8865088
2019/02/01/15:57:00.302450,1.9043904
2019/02/01/15:57:00.332683,1.9356832
2019/02/01/15:57:00.373352,1.9490944
2019/02/01/15:57:00.403766,1.9490944
2019/02/01/15:57:00.434589,1.944624
2019/02/01/15:57:00.474773,1.9401536
2019/02/01/15:57:00.503955,1.922272
2019/02/01/15:57:00.534392,1.922272
2019/02/01/15:57:00.564191,1.9401536
2019/02/01/15:57:00.604567,1.9803872
2019/02/01/15:57:00.634868,1.9714464
2019/02/01/15:57:00.664969,1.9580352
2019/02/01/15:57:00.705824,1.9401536
2019/02/01/15:57:00.736302,1.9401536
2019/02/01/15:57:00.765978,1.9356832
2019/02/01/15:57:00.806593,1.9267424
2019/02/01/15:57:00.837078,1.9178016
2019/02/01/15:57:00.867015,1.9088608
2019/02/01/15:57:00.907611,1.9356832
2019/02/01/15:57:00.937661,1.9535648
2019/02/01/15:57:00.968036,1.9714464
2019/02/01/15:57:01.008498,2.0027392
2019/02/01/15:57:01.038883,2.0250912
2019/02/01/15:57:01.069032,2.0474432
2019/02/01/15:57:01.109420,2.0832064
2019/02/01/15:57:01.139783,2.1547328
2019/02/01/15:57:01.169728,2.101088
2019/02/01/15:57:01.200139,1.9178016
2019/02/01/15:57:01.240924,1.8507456
2019/02/01/15:57:01.270829,1.8686272
2019/02/01/15:57:01.300949,1.9580352
2019/02/01/15:57:01.341496,1.9982688
2019/02/01/15:57:01.372002,2.0295616
2019/02/01/15:57:01.402406,2.101088
2019/02/01/15:57:01.442410,2.1323808
2019/02/01/15:57:01.472709,2.0697952
2019/02/01/15:57:01.502971,1.9088608
2019/02/01/15:57:01.532898,1.944624
2019/02/01/15:57:01.573473,1.944624
2019/02/01/15:57:01.603793,2.0206208
2019/02/01/15:57:01.633858,2.1144992
2019/02/01/15:57:01.674529,2.1189696
2019/02/01/15:57:01.707469,2.0206208
2019/02/01/15:57:01.734475,1.9133312
2019/02/01/15:57:01.775315,1.922272
2019/02/01/15:57:01.805979,2.0072096
2019/02/01/15:57:01.835308,2.0966176
2019/02/01/15:57:01.876245,2.12344
2019/02/01/15:57:01.906477,2.0519136
2019/02/01/15:57:01.936450,1.9535648
2019/02/01/15:57:01.977224,1.944624
2019/02/01/15:57:02.007408,2.0295616
2019/02/01/15:57:02.040118,2.1055584
2019/02/01/15:57:02.067778,2.0876768
2019/02/01/15:57:02.108513,2.0519136
2019/02/01/15:57:02.138543,1.9982688
2019/02/01/15:57:02.168797,1.9803872
2019/02/01/15:57:02.209551,2.0474432
2019/02/01/15:57:02.239724,2.1055584
2019/02/01/15:57:02.269717,2.1144992
2019/02/01/15:57:02.310334,2.0519136
2019/02/01/15:57:02.340557,2.01168
2019/02/01/15:57:02.370456,2.0027392
2019/02/01/15:57:02.411022,2.0832064
2019/02/01/15:57:02.441534,2.1055584
2019/02/01/15:57:02.471761,2.0966176
2019/02/01/15:57:02.501832,2.0653248
2019/02/01/15:57:02.544668,2.0295616
2019/02/01/15:57:02.572727,2.078736
2019/02/01/15:57:02.602843,2.0966176
2019/02/01/15:57:02.643309,2.1144992
2019/02/01/15:57:02.673592,2.0876768
2019/02/01/15:57:02.703508,2.0429728
2019/02/01/15:57:02.744923,2.0519136
2019/02/01/15:57:02.774281,2.078736
2019/02/01/15:57:02.804406,2.1055584
2019/02/01/15:57:02.845069,2.1144992
2019/02/01/15:57:02.874812,2.1189696
2019/02/01/15:57:02.905124,2.0832064
2019/02/01/15:57:02.945740,2.0876768
2019/02/01/15:57:02.975936,2.101088
2019/02/01/15:57:03.006059,2.12344
2019/02/01/15:57:03.036350,2.12344
2019/02/01/15:57:03.076916,2.1189696
2019/02/01/15:57:03.107099,2.101088
2019/02/01/15:57:03.136975,2.1055584
2019/02/01/15:57:03.177959,2.1368512
2019/02/01/15:57:03.213546,2.145792
2019/02/01/15:57:03.238183,2.1502624
2019/02/01/15:57:03.278957,2.1323808
2019/02/01/15:57:03.308997,2.12344
2019/02/01/15:57:03.339039,2.1502624
2019/02/01/15:57:03.379741,2.145792
2019/02/01/15:57:03.409671,2.1368512
2019/02/01/15:57:03.440118,2.1547328
2019/02/01/15:57:03.470180,2.1547328
2019/02/01/15:57:03.511226,2.1547328
2019/02/01/15:57:03.541067,2.1502624
2019/02/01/15:57:03.571241,2.168144
2019/02/01/15:57:03.612225,2.1636736
2019/02/01/15:57:03.642186,2.1636736
2019/02/01/15:57:03.672457,2.168144
2019/02/01/15:57:03.713108,2.1949664
2019/02/01/15:57:03.743185,2.1770848
2019/02/01/15:57:03.773203,2.1815552
2019/02/01/15:57:03.813980,2.1860256
2019/02/01/15:57:03.844041,2.1815552
2019/02/01/15:57:03.874014,2.1770848
2019/02/01/15:57:03.914486,2.1860256
2019/02/01/15:57:03.945154,2.2307296
2019/02/01/15:57:03.975096,2.1949664
2019/02/01/15:57:04.015501,2.1949664
2019/02/01/15:57:04.045731,2.2307296
2019/02/01/15:57:04.075806,2.2307296
2019/02/01/15:57:04.106045,2.1949664
2019/02/01/15:57:04.146791,2.2307296
2019/02/01/15:57:04.176845,2.1949664
2019/02/01/15:57:04.207025,2.1949664
2019/02/01/15:57:04.247621,2.2307296
2019/02/01/15:57:04.277924,2.2307296
2019/02/01/15:57:04.307942,2.2307296
2019/02/01/15:57:04.348526,2.2307296
2019/02/01/15:57:04.378639,2.1949664
2019/02/01/15:57:04.408723,2.2307296
2019/02/01/15:57:04.438825,2.2664928
2019/02/01/15:57:04.479846,2.2664928
2019/02/01/15:57:04.510700,2.2307296
2019/02/01/15:57:04.539782,2.2307296
2019/02/01/15:57:04.580616,2.2307296
2019/02/01/15:57:04.610579,2.2307296
2019/02/01/15:57:04.640785,2.2307296
2019/02/01/15:57:04.681302,2.2664928
2019/02/01/15:57:04.711431,2.2664928
2019/02/01/15:57:04.741714,2.2664928
2019/02/01/15:57:04.782919,2.2664928
2019/02/01/15:57:04.813390,2.302256
2019/02/01/15:57:04.842694,2.302256
2019/02/01/15:57:04.872924,2.302256
2019/02/01/15:57:04.913910,2.2664928
2019/02/01/15:57:04.943866,2.2664928
2019/02/01/15:57:04.973798,2.2664928
2019/02/01/15:57:05.015150,2.2664928
2019/02/01/15:57:05.044391,2.302256
2019/02/01/15:57:05.074518,2.302256
2019/02/01/15:57:05.115250,2.302256
2019/02/01/15:57:05.145489,2.302256
2019/02/01/15:57:05.175825,2.302256
2019/02/01/15:57:05.216584,2.302256
2019/02/01/15:57:05.246419,2.302256
2019/02/01/15:57:05.276572,2.302256
2019/02/01/15:57:05.306711,2.302256
2019/02/01/15:57:05.347211,2.302256
2019/02/01/15:57:05.377507,2.2664928
2019/02/01/15:57:05.407732,2.302256
2019/02/01/15:57:05.448633,2.2664928
2019/02/01/15:57:05.478337,2.302256
2019/02/01/15:57:05.508648,2.2664928
2019/02/01/15:57:05.549198,2.302256
2019/02/01/15:57:05.579436,2.2664928
2019/02/01/15:57:05.609423,2.2664928
2019/02/01/15:57:05.650259,2.2664928
2019/02/01/15:57:05.682778,2.2307296
2019/02/01/15:57:05.710302,2.2307296
2019/02/01/15:57:05.750726,2.2307296
2019/02/01/15:57:05.781072,2.2307296
2019/02/01/15:57:05.811414,2.2307296
2019/02/01/15:57:05.851841,2.2307296
2019/02/01/15:57:05.882136,2.302256
2019/02/01/15:57:05.912045,2.3380192
2019/02/01/15:57:05.942356,2.3380192
2019/02/01/15:57:05.983700,2.3380192
2019/02/01/15:57:06.013324,2.3380192
2019/02/01/15:57:06.043268,2.302256
2019/02/01/15:57:06.084001,2.2664928
2019/02/01/15:57:06.113847,2.302256
2019/02/01/15:57:06.144040,2.2664928
2019/02/01/15:57:06.184674,2.2664928
2019/02/01/15:57:06.214890,2.2307296
2019/02/01/15:57:06.244847,2.2307296
2019/02/01/15:57:06.285536,2.1949664
2019/02/01/15:57:06.315555,2.2307296
2019/02/01/15:57:06.345675,2.1949664
2019/02/01/15:57:06.386373,2.2307296
2019/02/01/15:57:06.416311,2.302256
2019/02/01/15:57:06.447651,2.302256
2019/02/01/15:57:06.487340,2.302256
2019/02/01/15:57:06.517677,2.2664928
2019/02/01/15:57:06.547763,2.2664928
2019/02/01/15:57:06.578056,2.2307296
2019/02/01/15:57:06.619126,2.2664928
2019/02/01/15:57:06.648836,2.2307296
2019/02/01/15:57:06.679056,2.2307296
2019/02/01/15:57:06.719966,2.2307296
2019/02/01/15:57:06.750802,2.1949664
2019/02/01/15:57:06.779959,2.1949664
2019/02/01/15:57:06.820521,2.1949664
2019/02/01/15:57:06.851413,2.1949664
2019/02/01/15:57:06.881132,2.2307296
2019/02/01/15:57:06.921431,2.2664928
2019/02/01/15:57:06.952380,2.302256
2019/02/01/15:57:06.982059,2.2307296
2019/02/01/15:57:07.012249,2.2664928
2019/02/01/15:57:07.053126,2.2307296
2019/02/01/15:57:07.083165,2.1949664
2019/02/01/15:57:07.113336,2.2307296
2019/02/01/15:57:07.153975,2.1949664
2019/02/01/15:57:07.183835,2.1949664
2019/02/01/15:57:07.214052,2.1547328
2019/02/01/15:57:07.254566,2.1949664
2019/02/01/15:57:07.284794,2.1547328
2019/02/01/15:57:07.314753,2.1547328
2019/02/01/15:57:07.355526,2.1949664
2019/02/01/15:57:07.385337,2.2307296
2019/02/01/15:57:07.415668,2.2664928
2019/02/01/15:57:07.456233,2.2307296
2019/02/01/15:57:07.486368,2.1949664
2019/02/01/15:57:07.516532,2.2307296
2019/02/01/15:57:07.557201,2.1949664
2019/02/01/15:57:07.587146,2.1949664
2019/02/01/15:57:07.617539,2.1949664
2019/02/01/15:57:07.647654,2.1547328
2019/02/01/15:57:07.688894,2.1547328
2019/02/01/15:57:07.718468,2.1547328
2019/02/01/15:57:07.748739,2.1949664
2019/02/01/15:57:07.789414,2.1949664
2019/02/01/15:57:07.819368,2.1949664
2019/02/01/15:57:07.849674,2.1949664
2019/02/01/15:57:07.889960,2.1949664
2019/02/01/15:57:07.922331,2.1949664
2019/02/01/15:57:07.950550,2.1949664
2019/02/01/15:57:07.991157,2.1949664
2019/02/01/15:57:08.021452,2.2307296
2019/02/01/15:57:08.051423,2.2307296
2019/02/01/15:57:08.081447,2.1949664
2019/02/01/15:57:08.121897,2.2307296
2019/02/01/15:57:08.152278,2.2307296
2019/02/01/15:57:08.182636,2.2307296
2019/02/01/15:57:08.223382,2.2664928
2019/02/01/15:57:08.253615,2.2307296
2019/02/01/15:57:08.283626,2.2307296
2019/02/01/15:57:08.324299,2.1949664
2019/02/01/15:57:08.354244,2.1189696
2019/02/01/15:57:08.384176,2.1189696
2019/02/01/15:57:08.424731,2.1547328
2019/02/01/15:57:08.454991,2.1547328
2019/02/01/15:57:08.485254,2.1547328
2019/02/01/15:57:08.515235,2.1949664
2019/02/01/15:57:08.555817,2.2307296
2019/02/01/15:57:08.585952,2.2307296
2019/02/01/15:57:08.616153,2.2307296
2019/02/01/15:57:08.656752,2.1547328
2019/02/01/15:57:08.686946,2.0832064
2019/02/01/15:57:08.717080,2.1189696
2019/02/01/15:57:08.758132,2.1547328
2019/02/01/15:57:08.788796,2.1949664
2019/02/01/15:57:08.817995,2.1949664
2019/02/01/15:57:08.858646,2.2307296
2019/02/01/15:57:08.889302,2.1949664
2019/02/01/15:57:08.919180,2.1949664
2019/02/01/15:57:08.959893,2.1547328
2019/02/01/15:57:08.990005,2.1547328
2019/02/01/15:57:09.020190,2.1189696
2019/02/01/15:57:09.061104,2.1547328
2019/02/01/15:57:09.091209,2.1547328
2019/02/01/15:57:09.121304,2.1189696
2019/02/01/15:57:09.151474,2.1189696
2019/02/01/15:57:09.191933,2.1189696
2019/02/01/15:57:09.222553,2.1189696
2019/02/01/15:57:09.252518,2.1547328
2019/02/01/15:57:09.293078,2.1547328
2019/02/01/15:57:09.323447,2.1547328
2019/02/01/15:57:09.353254,2.1189696
2019/02/01/15:57:09.394039,2.1547328
2019/02/01/15:57:09.424173,2.1547328
2019/02/01/15:57:09.453999,2.1949664
2019/02/01/15:57:09.484157,2.1949664
2019/02/01/15:57:09.524578,2.2307296
2019/02/01/15:57:09.554977,2.2307296
2019/02/01/15:57:09.585012,2.2664928
2019/02/01/15:57:09.625930,2.2664928
2019/02/01/15:57:09.656051,2.2664928
2019/02/01/15:57:09.686043,2.1949664
2019/02/01/15:57:09.726765,2.0832064
2019/02/01/15:57:09.757084,2.0832064
2019/02/01/15:57:09.787036,2.0832064
2019/02/01/15:57:09.817325,2.1189696
2019/02/01/15:57:09.857716,2.1949664
2019/02/01/15:57:09.887900,2.1949664
2019/02/01/15:57:09.918157,2.1949664
2019/02/01/15:57:09.958622,2.2307296
2019/02/01/15:57:09.989007,2.1949664
2019/02/01/15:57:10.018979,2.0832064
2019/02/01/15:57:10.059484,2.0832064
2019/02/01/15:57:10.089853,2.1189696
2019/02/01/15:57:10.119971,2.1949664
2019/02/01/15:57:10.160820,2.2664928
2019/02/01/15:57:10.190777,2.2664928
2019/02/01/15:57:10.220849,2.2307296
2019/02/01/15:57:10.261401,2.1547328
2019/02/01/15:57:10.292020,2.1547328
2019/02/01/15:57:10.321901,2.302256
2019/02/01/15:57:10.362725,2.3737824
2019/02/01/15:57:10.394268,2.3737824
2019/02/01/15:57:10.422873,2.3380192
2019/02/01/15:57:10.452987,2.3380192
2019/02/01/15:57:10.493568,2.3380192
2019/02/01/15:57:10.523556,2.3737824
2019/02/01/15:57:10.553698,2.414016
2019/02/01/15:57:10.594488,2.414016
2019/02/01/15:57:10.624353,2.4497792
2019/02/01/15:57:10.654732,2.4855424
2019/02/01/15:57:10.695532,2.5213056
2019/02/01/15:57:10.725514,2.5570688
2019/02/01/15:57:10.755620,2.5973024
2019/02/01/15:57:10.796345,2.5973024
2019/02/01/15:57:10.826458,2.5973024
2019/02/01/15:57:10.856513,2.6688288
2019/02/01/15:57:10.896829,2.6688288
2019/02/01/15:57:10.927251,2.704592
2019/02/01/15:57:10.957182,2.704592
2019/02/01/15:57:10.997772,2.704592
2019/02/01/15:57:11.028219,2.7805888
2019/02/01/15:57:11.058253,2.7805888
2019/02/01/15:57:11.098876,2.816352
2019/02/01/15:57:11.129020,2.816352
2019/02/01/15:57:11.159089,2.8521152
2019/02/01/15:57:11.189267,2.8521152
2019/02/01/15:57:11.229773,2.8521152
2019/02/01/15:57:11.259978,2.8521152
2019/02/01/15:57:11.290242,2.8878784
2019/02/01/15:57:11.330584,2.9594048
2019/02/01/15:57:11.360819,2.8878784
2019/02/01/15:57:11.391275,2.8521152
2019/02/01/15:57:11.431641,2.8878784
2019/02/01/15:57:11.461854,2.9594048
2019/02/01/15:57:11.492139,2.9594048
2019/02/01/15:57:11.533017,2.9594048
2019/02/01/15:57:11.562925,2.8878784
2019/02/01/15:57:11.593061,2.8878784
2019/02/01/15:57:11.633543,2.9236416
2019/02/01/15:57:11.663783,2.9236416
2019/02/01/15:57:11.693842,2.8878784
2019/02/01/15:57:11.723963,2.8878784
2019/02/01/15:57:11.764517,2.9236416
2019/02/01/15:57:11.796344,2.8878784
2019/02/01/15:57:11.824819,2.8878784
2019/02/01/15:57:11.865571,2.8878784
2019/02/01/15:57:11.895853,2.8878784
2019/02/01/15:57:11.925659,2.8878784
2019/02/01/15:57:11.966851,2.9236416
2019/02/01/15:57:11.996417,2.9594048
2019/02/01/15:57:12.026662,2.9996384
2019/02/01/15:57:12.067561,2.9594048
2019/02/01/15:57:12.097646,2.9594048
2019/02/01/15:57:12.127738,2.9594048
2019/02/01/15:57:12.168246,2.9594048
2019/02/01/15:57:12.198311,2.8878784
2019/02/01/15:57:12.228646,2.8878784
2019/02/01/15:57:12.268839,2.8878784
2019/02/01/15:57:12.298970,2.8878784
2019/02/01/15:57:12.329363,2.8521152
2019/02/01/15:57:12.369706,2.816352
2019/02/01/15:57:12.400200,2.7805888
2019/02/01/15:57:12.430144,2.7403552
2019/02/01/15:57:12.460316,2.6688288
2019/02/01/15:57:12.501463,2.5973024
2019/02/01/15:57:12.531501,2.5570688
2019/02/01/15:57:12.561383,2.414016
2019/02/01/15:57:12.602118,2.3737824
2019/02/01/15:57:12.632333,2.414016
2019/02/01/15:57:12.662505,2.5973024
2019/02/01/15:57:12.692785,2.6330656
2019/02/01/15:57:12.733289,2.5973024
2019/02/01/15:57:12.763623,2.4497792
2019/02/01/15:57:12.793574,2.4497792
2019/02/01/15:57:12.834160,2.4497792
2019/02/01/15:57:12.864281,2.5570688
2019/02/01/15:57:12.894378,2.5973024
2019/02/01/15:57:12.934987,2.5570688
2019/02/01/15:57:12.965466,2.5213056
2019/02/01/15:57:12.995467,2.5213056
2019/02/01/15:57:13.036060,2.5213056
2019/02/01/15:57:13.066099,2.4855424
2019/02/01/15:57:13.096572,2.4855424
2019/02/01/15:57:13.126807,2.4855424
2019/02/01/15:57:13.168048,2.4497792
2019/02/01/15:57:13.197568,2.4497792
2019/02/01/15:57:13.227541,2.4497792
2019/02/01/15:57:13.268333,2.414016
2019/02/01/15:57:13.298709,2.414016
2019/02/01/15:57:13.328667,2.3737824
2019/02/01/15:57:13.369356,2.3737824
2019/02/01/15:57:13.399579,2.3737824
2019/02/01/15:57:13.429324,2.3737824
2019/02/01/15:57:13.470008,2.3737824
2019/02/01/15:57:13.500510,2.4497792
2019/02/01/15:57:13.530473,2.4855424
2019/02/01/15:57:13.570878,2.4497792
2019/02/01/15:57:13.601379,2.4497792
2019/02/01/15:57:13.631508,2.4497792
2019/02/01/15:57:13.671855,2.4497792
2019/02/01/15:57:13.701719,2.414016
2019/02/01/15:57:13.732395,2.414016
2019/02/01/15:57:13.763618,2.3737824
2019/02/01/15:57:13.802936,2.3737824
2019/02/01/15:57:13.833134,2.3737824
2019/02/01/15:57:13.863230,2.3737824
2019/02/01/15:57:13.903575,2.3737824
2019/02/01/15:57:13.933886,2.3380192
2019/02/01/15:57:13.963999,2.3380192
2019/02/01/15:57:14.004731,2.302256
2019/02/01/15:57:14.034828,2.302256
2019/02/01/15:57:14.064951,2.3380192
2019/02/01/15:57:14.105521,2.3737824
2019/02/01/15:57:14.135630,2.414016
2019/02/01/15:57:14.165892,2.414016
2019/02/01/15:57:14.196059,2.414016
2019/02/01/15:57:14.237023,2.414016
2019/02/01/15:57:14.266865,2.3380192
2019/02/01/15:57:14.297025,2.3380192
2019/02/01/15:57:14.338038,2.3380192
2019/02/01/15:57:14.367987,2.3380192
2019/02/01/15:57:14.398311,2.302256
2019/02/01/15:57:14.439043,2.3380192
2019/02/01/15:57:14.468992,2.302256
2019/02/01/15:57:14.499119,2.2664928
2019/02/01/15:57:14.529425,2.302256
2019/02/01/15:57:14.570328,2.302256
2019/02/01/15:57:14.600352,2.2664928
2019/02/01/15:57:14.630451,2.302256
2019/02/01/15:57:14.671211,2.302256
2019/02/01/15:57:14.701488,2.3380192
2019/02/01/15:57:14.731691,2.2664928
2019/02/01/15:57:14.772847,2.2664928
2019/02/01/15:57:14.802711,2.2664928
2019/02/01/15:57:14.832891,2.1949664
2019/02/01/15:57:14.873469,2.1547328
2019/02/01/15:57:14.903973,2.1949664
2019/02/01/15:57:14.933807,2.2307296
2019/02/01/15:57:14.974370,2.2664928
2019/02/01/15:57:15.004620,2.2307296
2019/02/01/15:57:15.034627,2.1949664
2019/02/01/15:57:15.064765,2.2307296
2019/02/01/15:57:15.105238,2.1949664
2019/02/01/15:57:15.135284,2.1949664
2019/02/01/15:57:15.165498,2.1949664
2019/02/01/15:57:15.206345,2.1547328
2019/02/01/15:57:15.236421,2.1547328
2019/02/01/15:57:15.266692,2.1547328
2019/02/01/15:57:15.307598,2.1189696
2019/02/01/15:57:15.337608,2.1547328
2019/02/01/15:57:15.367703,2.1547328
2019/02/01/15:57:15.408482,2.1547328
2019/02/01/15:57:15.438836,2.1189696
2019/02/01/15:57:15.468834,2.1189696
2019/02/01/15:57:15.509677,2.0832064
2019/02/01/15:57:15.539698,2.0832064
2019/02/01/15:57:15.569886,2.0832064
2019/02/01/15:57:15.600045,2.1189696
2019/02/01/15:57:15.641249,2.0832064
2019/02/01/15:57:15.671272,2.0832064
2019/02/01/15:57:15.700925,2.01168
2019/02/01/15:57:15.741568,1.9714464
2019/02/01/15:57:15.771652,2.01168
2019/02/01/15:57:15.801749,2.0474432
2019/02/01/15:57:15.843478,2.0474432
2019/02/01/15:57:15.872933,2.0474432
2019/02/01/15:57:15.902809,1.9714464
2019/02/01/15:57:15.944089,1.9356832
2019/02/01/15:57:15.973869,1.9714464
2019/02/01/15:57:16.004011,1.9714464
2019/02/01/15:57:16.033931,1.9714464
2019/02/01/15:57:16.075064,1.9356832
2019/02/01/15:57:16.104567,1.8641568
2019/02/01/15:57:16.134702,1.8641568
2019/02/01/15:57:16.175349,1.8641568
2019/02/01/15:57:16.205592,1.8641568
2019/02/01/15:57:16.235933,1.7926304
2019/02/01/15:57:16.276560,1.7702784
2019/02/01/15:57:16.306711,1.7523968
2019/02/01/15:57:16.336758,1.7479264
2019/02/01/15:57:16.377613,1.7523968
2019/02/01/15:57:16.407535,1.7300448
2019/02/01/15:57:16.437708,1.6898112
2019/02/01/15:57:16.467865,1.6585184
2019/02/01/15:57:16.508512,1.6451072
2019/02/01/15:57:16.538841,1.6585184
2019/02/01/15:57:16.568822,1.6585184
2019/02/01/15:57:16.609375,1.743456
2019/02/01/15:57:16.639824,1.7255744
2019/02/01/15:57:16.669837,1.7032224
2019/02/01/15:57:16.710721,1.6764
2019/02/01/15:57:16.740806,1.654048
2019/02/01/15:57:16.770686,1.6495776
2019/02/01/15:57:16.811632,1.6272256
2019/02/01/15:57:16.841726,1.6138144
2019/02/01/15:57:16.871720,1.6182848
2019/02/01/15:57:16.912224,1.5959328
2019/02/01/15:57:16.942465,1.586992
2019/02/01/15:57:16.972542,1.5735808
2019/02/01/15:57:17.012815,1.5825216
2019/02/01/15:57:17.043390,1.6227552
2019/02/01/15:57:17.073443,1.6674592
2019/02/01/15:57:17.113915,1.6674592
2019/02/01/15:57:17.144191,1.6585184
2019/02/01/15:57:17.174663,1.6495776
2019/02/01/15:57:17.204224,1.6361664
2019/02/01/15:57:17.245015,1.6272256
2019/02/01/15:57:17.275175,1.6182848
2019/02/01/15:57:17.305554,1.609344
2019/02/01/15:57:17.346418,1.609344
2019/02/01/15:57:17.376315,1.586992
2019/02/01/15:57:17.406353,1.586992
2019/02/01/15:57:17.447111,1.5735808
2019/02/01/15:57:17.477462,1.5601696
2019/02/01/15:57:17.507554,1.5691104
2019/02/01/15:57:17.548312,1.586992
2019/02/01/15:57:17.578068,1.6138144
2019/02/01/15:57:17.608233,1.6138144
