time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.enabled,.override_active,.command_output_fault,.input_output_fault,.output_reported_fault,.pacmod_fault,.vehicle_fault,.manual_input,.command,.output
2019/02/01/15:56:45.507823,21443,1549058205,507516194,pacmod,False,False,False,False,False,False,False,-10.992,-10.994,-10.994
2019/02/01/15:56:45.537728,21444,1549058205,537386727,pacmod,False,False,False,False,False,False,False,-10.993,-10.994,-10.994
2019/02/01/15:56:45.578199,21445,1549058205,577689121,pacmod,False,False,False,False,False,False,False,-10.994,-10.994,-10.994
2019/02/01/15:56:45.608397,21446,1549058205,608068558,pacmod,False,False,False,False,False,False,False,-10.994,-10.994,-10.994
2019/02/01/15:56:45.638991,21447,1549058205,638479513,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.678880,21448,1549058205,678637133,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.709201,21449,1549058205,708860433,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.739951,21450,1549058205,739494657,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.770236,21451,1549058205,769761155,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.810439,21452,1549058205,810036906,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.841154,21453,1549058205,840422228,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.876759,21454,1549058205,876538271,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.911377,21455,1549058205,911003761,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.941846,21456,1549058205,941278923,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:45.972117,21457,1549058205,971709013,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.012416,21458,1549058206,11854422,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.043215,21459,1549058206,42355037,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.073055,21460,1549058206,72636252,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.113013,21461,1549058206,112723982,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.143674,21462,1549058206,143080090,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.173969,21463,1549058206,173665330,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.204134,21464,1549058206,203756824,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.244433,21465,1549058206,243807936,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.275081,21466,1549058206,274395132,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.314754,21467,1549058206,314534825,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.345229,21468,1549058206,344840040,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.375700,21469,1549058206,375237369,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.409452,21470,1549058206,409240689,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.446133,21471,1549058206,445684015,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.476788,21472,1549058206,475995366,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.507028,21473,1549058206,506468332,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.547353,21474,1549058206,546656234,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.577636,21475,1549058206,577085226,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.608088,21476,1549058206,607578175,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.638226,21477,1549058206,637859357,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.678268,21478,1549058206,677968665,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.708801,21479,1549058206,708298981,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.739669,21480,1549058206,739450645,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.779034,21481,1549058206,778831660,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.809589,21482,1549058206,809062141,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.840063,21483,1549058206,839647922,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.880436,21484,1549058206,879817025,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.911101,21485,1549058206,910923684,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.940965,21486,1549058206,940627534,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:46.981119,21487,1549058206,980794861,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.011598,21488,1549058207,11210526,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.042844,21489,1549058207,41596848,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.072114,21490,1549058207,71863557,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.112244,21491,1549058207,111969039,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.148329,21492,1549058207,148132241,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.173551,21493,1549058207,173274060,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.213304,21494,1549058207,212829026,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.244061,21495,1549058207,243237861,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.274079,21496,1549058207,273563337,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.314130,21497,1549058207,313699436,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.344509,21498,1549058207,343966380,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.374793,21499,1549058207,374434143,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.414889,21500,1549058207,414519416,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.445980,21501,1549058207,445157940,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.475980,21502,1549058207,475349834,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.515692,21503,1549058207,515570561,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.546287,21504,1549058207,546053116,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.577104,21505,1549058207,576356685,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.616817,21506,1549058207,616509732,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.647343,21507,1549058207,646959352,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.678009,21508,1549058207,677403218,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.710962,21509,1549058207,710664347,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.748438,21510,1549058207,747897837,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.778906,21511,1549058207,778302384,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.809054,21512,1549058207,808798979,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.849249,21513,1549058207,848784685,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.879904,21514,1549058207,879215250,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.909987,21515,1549058207,909669953,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.950178,21516,1549058207,949926565,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:47.980675,21517,1549058207,980366589,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.011006,21518,1549058208,10640667,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.051134,21519,1549058208,50759064,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.081587,21520,1549058208,81034051,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.111843,21521,1549058208,111431387,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.142168,21522,1549058208,141849813,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.182542,21523,1549058208,182150510,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.213237,21524,1549058208,212567250,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.243687,21525,1549058208,243454241,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.283556,21526,1549058208,282990374,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.313792,21527,1549058208,313325300,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.343776,21528,1549058208,343625482,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.384560,21529,1549058208,383680712,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.414426,21530,1549058208,413867017,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.444795,21531,1549058208,444221573,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.484760,21532,1549058208,484341916,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.514906,21533,1549058208,514537740,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.545547,21534,1549058208,544933471,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.585845,21535,1549058208,585262044,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.615841,21536,1549058208,615527914,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.646743,21537,1549058208,646076868,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.676916,21538,1549058208,676323101,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.716863,21539,1549058208,716567564,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.747605,21540,1549058208,746977898,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.777544,21541,1549058208,777285376,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.818094,21542,1549058208,817518301,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.848240,21543,1549058208,848082759,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.878664,21544,1549058208,878254858,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.918656,21545,1549058208,918360446,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.949296,21546,1549058208,948758420,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:48.979642,21547,1549058208,979109742,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.019645,21548,1549058209,19506719,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.050387,21549,1549058209,49803724,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.080937,21550,1549058209,80348994,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.110909,21551,1549058209,110456281,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.151145,21552,1549058209,150607578,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.181656,21553,1549058209,181030440,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.211940,21554,1549058209,211237926,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.251433,21555,1549058209,251237494,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.282411,21556,1549058209,281734883,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.312727,21557,1549058209,312198680,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.352678,21558,1549058209,352380814,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.384032,21559,1549058209,382726156,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.413595,21560,1549058209,413283276,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.444527,21561,1549058209,444308713,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.484285,21562,1549058209,483641645,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.514552,21563,1549058209,514127861,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.544612,21564,1549058209,544259265,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.585145,21565,1549058209,584531233,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.615494,21566,1549058209,614994124,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.645669,21567,1549058209,645276241,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.685941,21568,1549058209,685518542,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.716570,21569,1549058209,715998395,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.746835,21570,1549058209,746679810,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.786986,21571,1549058209,786419599,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.817570,21572,1549058209,816914693,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.848299,21573,1549058209,847989811,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.887660,21574,1549058209,887221830,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.918186,21575,1549058209,917613438,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.948904,21576,1549058209,948556632,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:49.978630,21577,1549058209,978417748,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.018915,21578,1549058210,18566828,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.049873,21579,1549058210,49465037,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.080518,21580,1549058210,80155387,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.120264,21581,1549058210,119613396,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.150667,21582,1549058210,150110345,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.181271,21583,1549058210,180939865,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.220889,21584,1549058210,220473926,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.251357,21585,1549058210,250859177,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.282235,21586,1549058210,281851786,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.321599,21587,1549058210,321371158,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.352320,21588,1549058210,351700035,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.382486,21589,1549058210,382083442,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.422697,21590,1549058210,422213273,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.453135,21591,1549058210,452502174,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.484448,21592,1549058210,484067232,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.513787,21593,1549058210,513462393,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.553841,21594,1549058210,553245880,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.584332,21595,1549058210,583725362,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.614504,21596,1549058210,613986497,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.654571,21597,1549058210,654157723,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.684989,21598,1549058210,684384162,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.715203,21599,1549058210,714851865,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.756152,21600,1549058210,755034936,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.786496,21601,1549058210,786243605,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.816026,21602,1549058210,815633019,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.856713,21603,1549058210,855926240,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.886682,21604,1549058210,886280854,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.917016,21605,1549058210,916871526,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.957373,21606,1549058210,956834351,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:50.987947,21607,1549058210,987142193,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.018051,21608,1549058211,17554688,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.058261,21609,1549058211,57743143,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.088818,21610,1549058211,88245607,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.118979,21611,1549058211,118527141,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.158854,21612,1549058211,158597444,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.189626,21613,1549058211,189016431,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.220045,21614,1549058211,219442253,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.250098,21615,1549058211,249711146,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.290323,21616,1549058211,290012648,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.320721,21617,1549058211,320322075,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.350892,21618,1549058211,350589572,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.391234,21619,1549058211,390812758,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.422038,21620,1549058211,421833375,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.452074,21621,1549058211,451777792,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.492275,21622,1549058211,491913387,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.523206,21623,1549058211,522402594,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.553120,21624,1549058211,552682585,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.593467,21625,1549058211,592896863,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.623582,21626,1549058211,623164667,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.653904,21627,1549058211,653457583,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.694105,21628,1549058211,693693627,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.724443,21629,1549058211,723971275,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.754954,21630,1549058211,754439532,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.795227,21631,1549058211,794641955,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.825361,21632,1549058211,824970980,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.856118,21633,1549058211,855455104,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.885979,21634,1549058211,885519965,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.926167,21635,1549058211,925771442,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.956584,21636,1549058211,956110094,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:51.986927,21637,1549058211,986437247,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.027213,21638,1549058212,26803931,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.058189,21639,1549058212,57959724,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.088022,21640,1549058212,87716542,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.128487,21641,1549058212,127729569,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.160179,21642,1549058212,159982075,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.188858,21643,1549058212,188352819,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.229046,21644,1549058212,228563692,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.259495,21645,1549058212,258958939,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.289908,21646,1549058212,289409330,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.320349,21647,1549058212,319940671,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.360305,21648,1549058212,359793743,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.392396,21649,1549058212,392076599,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.420965,21650,1549058212,420594807,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.461413,21651,1549058212,460830612,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.491962,21652,1549058212,491207268,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.521775,21653,1549058212,521466229,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.562051,21654,1549058212,561550398,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.592839,21655,1549058212,592579298,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.623237,21656,1549058212,622916809,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.662944,21657,1549058212,662402979,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.693170,21658,1549058212,692656393,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.723686,21659,1549058212,723135544,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.763666,21660,1549058212,763301108,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.794187,21661,1549058212,793607102,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.824697,21662,1549058212,824144168,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.854592,21663,1549058212,854304608,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.895105,21664,1549058212,894756739,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.925790,21665,1549058212,925007863,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
2019/02/01/15:56:52.955514,21666,1549058212,955256937,pacmod,False,False,False,False,False,False,False,-10.995,-10.994,-10.994
