time,.data
2020/02/28/11:12:09.336043,2.1547328
2020/02/28/11:12:09.368846,2.1949664
2020/02/28/11:12:09.402533,2.1949664
2020/02/28/11:12:09.435221,2.1547328
2020/02/28/11:12:09.468618,2.1547328
2020/02/28/11:12:09.502373,2.1547328
2020/02/28/11:12:09.535191,2.1547328
2020/02/28/11:12:09.569123,2.1949664
2020/02/28/11:12:09.602093,2.1949664
2020/02/28/11:12:09.635502,2.1547328
2020/02/28/11:12:09.668550,2.1189696
2020/02/28/11:12:09.702081,2.1189696
2020/02/28/11:12:09.735888,2.1189696
2020/02/28/11:12:09.768798,2.0832064
2020/02/28/11:12:09.802577,2.1189696
2020/02/28/11:12:09.835419,2.1189696
2020/02/28/11:12:09.868620,2.1547328
2020/02/28/11:12:09.902092,2.1189696
2020/02/28/11:12:09.935874,2.1189696
2020/02/28/11:12:09.968944,2.1189696
2020/02/28/11:12:10.002644,2.1189696
2020/02/28/11:12:10.035286,2.0832064
2020/02/28/11:12:10.069404,2.0832064
2020/02/28/11:12:10.102717,2.1189696
2020/02/28/11:12:10.135881,2.1189696
2020/02/28/11:12:10.168979,2.1189696
2020/02/28/11:12:10.202535,2.1189696
2020/02/28/11:12:10.236784,2.0832064
2020/02/28/11:12:10.269920,2.0832064
2020/02/28/11:12:10.304025,2.0832064
2020/02/28/11:12:10.337404,2.0832064
2020/02/28/11:12:10.370120,2.1189696
2020/02/28/11:12:10.403150,2.0832064
2020/02/28/11:12:10.436581,2.0832064
2020/02/28/11:12:10.470044,2.0832064
2020/02/28/11:12:10.503187,2.0832064
2020/02/28/11:12:10.536570,2.0474432
2020/02/28/11:12:10.570333,2.0832064
2020/02/28/11:12:10.603103,2.0474432
2020/02/28/11:12:10.637144,2.0474432
2020/02/28/11:12:10.669568,2.0474432
2020/02/28/11:12:10.703610,2.0474432
2020/02/28/11:12:10.736413,2.0474432
2020/02/28/11:12:10.770834,2.0832064
2020/02/28/11:12:10.804046,2.0832064
2020/02/28/11:12:10.837151,2.0832064
2020/02/28/11:12:10.869865,2.0474432
2020/02/28/11:12:10.903363,2.0474432
2020/02/28/11:12:10.936568,2.0474432
2020/02/28/11:12:10.969733,2.0474432
2020/02/28/11:12:11.003788,2.0474432
2020/02/28/11:12:11.036997,2.0474432
2020/02/28/11:12:11.070228,2.0474432
2020/02/28/11:12:11.103844,2.01168
2020/02/28/11:12:11.137181,2.0474432
2020/02/28/11:12:11.170970,2.0832064
2020/02/28/11:12:11.204391,2.0474432
2020/02/28/11:12:11.237349,2.0474432
2020/02/28/11:12:11.270950,2.01168
2020/02/28/11:12:11.303604,2.01168
2020/02/28/11:12:11.337169,2.01168
2020/02/28/11:12:11.370384,2.01168
2020/02/28/11:12:11.403978,2.0474432
2020/02/28/11:12:11.437445,2.01168
2020/02/28/11:12:11.470142,1.9714464
2020/02/28/11:12:11.503647,1.9714464
2020/02/28/11:12:11.537907,2.01168
2020/02/28/11:12:11.570744,2.01168
2020/02/28/11:12:11.604339,2.0474432
2020/02/28/11:12:11.637682,2.01168
2020/02/28/11:12:11.671440,1.9714464
2020/02/28/11:12:11.704257,2.01168
2020/02/28/11:12:11.737996,1.9714464
2020/02/28/11:12:11.771656,1.9714464
2020/02/28/11:12:11.805582,2.01168
2020/02/28/11:12:11.838683,2.01168
2020/02/28/11:12:11.871703,1.9356832
2020/02/28/11:12:11.904782,1.9714464
2020/02/28/11:12:11.938193,2.01168
2020/02/28/11:12:11.971115,2.01168
2020/02/28/11:12:12.004463,2.01168
2020/02/28/11:12:12.038336,1.9714464
2020/02/28/11:12:12.071429,1.9714464
2020/02/28/11:12:12.105028,1.9714464
2020/02/28/11:12:12.137909,2.01168
2020/02/28/11:12:12.171245,2.01168
2020/02/28/11:12:12.205353,1.9356832
2020/02/28/11:12:12.237890,1.9356832
2020/02/28/11:12:12.271750,1.9356832
2020/02/28/11:12:12.305122,1.9714464
2020/02/28/11:12:12.338787,1.9714464
2020/02/28/11:12:12.371964,1.9714464
2020/02/28/11:12:12.405977,1.9356832
2020/02/28/11:12:12.438581,1.9714464
2020/02/28/11:12:12.472705,1.9356832
2020/02/28/11:12:12.505764,1.9356832
2020/02/28/11:12:12.538630,1.9714464
2020/02/28/11:12:12.572346,1.9356832
2020/02/28/11:12:12.606214,1.9356832
2020/02/28/11:12:12.639866,1.9356832
2020/02/28/11:12:12.673546,1.9714464
2020/02/28/11:12:12.706291,1.9356832
2020/02/28/11:12:12.739165,1.9356832
2020/02/28/11:12:12.772633,1.9356832
2020/02/28/11:12:12.805850,1.9356832
2020/02/28/11:12:12.839294,1.89992
2020/02/28/11:12:12.873677,1.9714464
2020/02/28/11:12:12.906120,1.9356832
2020/02/28/11:12:12.939785,1.9356832
2020/02/28/11:12:12.973692,1.89992
2020/02/28/11:12:13.006411,1.89992
2020/02/28/11:12:13.040389,1.9356832
2020/02/28/11:12:13.073258,1.9356832
2020/02/28/11:12:13.107100,1.9356832
2020/02/28/11:12:13.139950,1.89992
2020/02/28/11:12:13.173634,1.89992
2020/02/28/11:12:13.206637,1.89992
2020/02/28/11:12:13.240615,1.9356832
2020/02/28/11:12:13.273237,1.89992
2020/02/28/11:12:13.307006,1.89992
2020/02/28/11:12:13.341015,1.89992
2020/02/28/11:12:13.373727,1.89992
2020/02/28/11:12:13.406874,1.89992
2020/02/28/11:12:13.440592,1.8641568
2020/02/28/11:12:13.473394,1.8641568
2020/02/28/11:12:13.506910,1.8641568
2020/02/28/11:12:13.539791,1.8641568
2020/02/28/11:12:13.573645,1.8641568
2020/02/28/11:12:13.607609,1.8641568
2020/02/28/11:12:13.640552,1.8283936
2020/02/28/11:12:13.673332,1.810512
2020/02/28/11:12:13.707401,1.7971008
2020/02/28/11:12:13.740528,1.7926304
2020/02/28/11:12:13.773266,1.7836896
2020/02/28/11:12:13.807372,1.7702784
2020/02/28/11:12:13.840050,1.7747488
2020/02/28/11:12:13.873838,1.7568672
2020/02/28/11:12:13.906570,1.7568672
2020/02/28/11:12:13.940499,1.7389856
2020/02/28/11:12:13.973428,1.7300448
2020/02/28/11:12:14.007337,1.7523968
2020/02/28/11:12:14.040974,1.7792192
2020/02/28/11:12:14.073742,1.8149824
2020/02/28/11:12:14.107163,1.810512
2020/02/28/11:12:14.140895,1.8149824
2020/02/28/11:12:14.173570,1.8149824
2020/02/28/11:12:14.207008,1.8149824
2020/02/28/11:12:14.240481,1.7926304
2020/02/28/11:12:14.274633,1.6853408
2020/02/28/11:12:14.307355,1.6182848
2020/02/28/11:12:14.341039,1.6227552
2020/02/28/11:12:14.373654,1.6451072
2020/02/28/11:12:14.407854,1.6898112
2020/02/28/11:12:14.440629,1.7166336
2020/02/28/11:12:14.474652,1.7523968
2020/02/28/11:12:14.507634,1.6629888
2020/02/28/11:12:14.540266,1.609344
2020/02/28/11:12:14.574459,1.5691104
2020/02/28/11:12:14.607108,1.6406368
2020/02/28/11:12:14.640824,1.6764
2020/02/28/11:12:14.673940,1.6808704
2020/02/28/11:12:14.707856,1.5959328
2020/02/28/11:12:14.740883,1.5556992
2020/02/28/11:12:14.774543,1.5556992
2020/02/28/11:12:14.808607,1.6182848
2020/02/28/11:12:14.841825,1.6406368
2020/02/28/11:12:14.874615,1.6004032
2020/02/28/11:12:14.908267,1.5109952
2020/02/28/11:12:14.941139,1.5020544
2020/02/28/11:12:14.974604,1.5467584
2020/02/28/11:12:15.008227,1.5914624
2020/02/28/11:12:15.041945,1.6004032
2020/02/28/11:12:15.074622,1.5556992
2020/02/28/11:12:15.108110,1.5244064
2020/02/28/11:12:15.142157,1.5244064
2020/02/28/11:12:15.175306,1.5512288
2020/02/28/11:12:15.208532,1.5691104
2020/02/28/11:12:15.241827,1.5467584
2020/02/28/11:12:15.274928,1.5109952
2020/02/28/11:12:15.308689,1.5020544
2020/02/28/11:12:15.341306,1.519936
2020/02/28/11:12:15.375594,1.5601696
2020/02/28/11:12:15.408408,1.5244064
2020/02/28/11:12:15.441930,1.5020544
2020/02/28/11:12:15.475536,1.4797024
2020/02/28/11:12:15.508693,1.5020544
2020/02/28/11:12:15.541977,1.5288768
2020/02/28/11:12:15.574971,1.5512288
2020/02/28/11:12:15.608953,1.5244064
2020/02/28/11:12:15.642787,1.5244064
2020/02/28/11:12:15.675643,1.519936
2020/02/28/11:12:15.708993,1.542288
2020/02/28/11:12:15.742667,1.542288
2020/02/28/11:12:15.776505,1.5109952
2020/02/28/11:12:15.809291,1.4886432
2020/02/28/11:12:15.842733,1.5020544
2020/02/28/11:12:15.875936,1.5109952
2020/02/28/11:12:15.909693,1.5288768
2020/02/28/11:12:15.942631,1.5244064
2020/02/28/11:12:15.976545,1.5109952
2020/02/28/11:12:16.009412,1.5109952
2020/02/28/11:12:16.043025,1.5333472
2020/02/28/11:12:16.075968,1.56464
2020/02/28/11:12:16.109764,1.5691104
2020/02/28/11:12:16.142683,1.5512288
2020/02/28/11:12:16.176029,1.519936
2020/02/28/11:12:16.209352,1.5333472
2020/02/28/11:12:16.243038,1.56464
2020/02/28/11:12:16.276354,1.6048736
2020/02/28/11:12:16.309977,1.5780512
2020/02/28/11:12:16.344039,1.542288
2020/02/28/11:12:16.375947,1.5244064
2020/02/28/11:12:16.409821,1.6272256
2020/02/28/11:12:16.442609,1.6808704
2020/02/28/11:12:16.476382,1.6629888
2020/02/28/11:12:16.510003,1.5914624
2020/02/28/11:12:16.543653,1.5556992
2020/02/28/11:12:16.576427,1.5735808
2020/02/28/11:12:16.610230,1.6227552
2020/02/28/11:12:16.642944,1.6361664
2020/02/28/11:12:16.676851,1.6138144
2020/02/28/11:12:16.709599,1.5691104
2020/02/28/11:12:16.742959,1.56464
2020/02/28/11:12:16.776667,1.6004032
2020/02/28/11:12:16.809595,1.654048
2020/02/28/11:12:16.842806,1.6674592
2020/02/28/11:12:16.876921,1.6585184
2020/02/28/11:12:16.909764,1.6272256
2020/02/28/11:12:16.943341,1.6495776
2020/02/28/11:12:16.976380,1.6585184
2020/02/28/11:12:17.010123,1.6898112
2020/02/28/11:12:17.043923,1.6898112
2020/02/28/11:12:17.076926,1.6853408
2020/02/28/11:12:17.109953,1.6629888
2020/02/28/11:12:17.144108,1.6898112
2020/02/28/11:12:17.177055,1.6898112
2020/02/28/11:12:17.210795,1.6942816
2020/02/28/11:12:17.244271,1.6898112
2020/02/28/11:12:17.277168,1.6898112
2020/02/28/11:12:17.310487,1.6898112
2020/02/28/11:12:17.344010,1.6898112
2020/02/28/11:12:17.377450,1.6898112
2020/02/28/11:12:17.410764,1.6808704
2020/02/28/11:12:17.443852,1.7121632
2020/02/28/11:12:17.478137,1.7255744
2020/02/28/11:12:17.511381,1.7523968
2020/02/28/11:12:17.544639,1.7792192
2020/02/28/11:12:17.577254,1.7836896
2020/02/28/11:12:17.610888,1.78816
2020/02/28/11:12:17.643938,1.78816
2020/02/28/11:12:17.677984,1.78816
2020/02/28/11:12:17.711427,1.8149824
2020/02/28/11:12:17.744268,1.810512
2020/02/28/11:12:17.777614,1.7926304
2020/02/28/11:12:17.811669,1.7836896
2020/02/28/11:12:17.844700,1.7971008
2020/02/28/11:12:17.877559,1.8149824
2020/02/28/11:12:17.910663,1.8283936
2020/02/28/11:12:17.944446,1.877568
2020/02/28/11:12:17.977468,1.9043904
2020/02/28/11:12:18.010794,1.922272
2020/02/28/11:12:18.044607,1.9535648
2020/02/28/11:12:18.077592,1.9535648
2020/02/28/11:12:18.110664,1.9356832
2020/02/28/11:12:18.144553,1.9356832
2020/02/28/11:12:18.177666,1.944624
2020/02/28/11:12:18.211737,1.9580352
2020/02/28/11:12:18.244234,1.944624
2020/02/28/11:12:18.278107,1.9356832
2020/02/28/11:12:18.311063,1.9401536
2020/02/28/11:12:18.345187,1.9714464
2020/02/28/11:12:18.377715,1.989328
2020/02/28/11:12:18.411295,2.01168
2020/02/28/11:12:18.445001,2.0206208
2020/02/28/11:12:18.478060,2.0027392
2020/02/28/11:12:18.512260,2.0206208
2020/02/28/11:12:18.545019,2.0474432
2020/02/28/11:12:18.578307,2.0608544
2020/02/28/11:12:18.611370,2.0697952
2020/02/28/11:12:18.645609,2.0697952
2020/02/28/11:12:18.678378,2.0653248
2020/02/28/11:12:18.711382,2.0653248
2020/02/28/11:12:18.744727,2.101088
2020/02/28/11:12:18.778264,2.0966176
2020/02/28/11:12:18.811345,2.078736
2020/02/28/11:12:18.844635,2.0697952
2020/02/28/11:12:18.878707,2.0519136
2020/02/28/11:12:18.911813,2.0519136
2020/02/28/11:12:18.945442,2.078736
2020/02/28/11:12:18.978139,2.0876768
2020/02/28/11:12:19.011826,2.101088
2020/02/28/11:12:19.044577,2.078736
2020/02/28/11:12:19.078410,2.0697952
2020/02/28/11:12:19.112143,2.0876768
2020/02/28/11:12:19.144783,2.1055584
2020/02/28/11:12:19.178978,2.1189696
2020/02/28/11:12:19.211851,2.1368512
2020/02/28/11:12:19.245806,2.1144992
2020/02/28/11:12:19.278870,2.0966176
2020/02/28/11:12:19.312974,2.1055584
2020/02/28/11:12:19.345370,2.1189696
2020/02/28/11:12:19.378790,2.12344
2020/02/28/11:12:19.412132,2.1144992
2020/02/28/11:12:19.445832,2.0966176
2020/02/28/11:12:19.478815,2.0876768
2020/02/28/11:12:19.513063,2.1144992
2020/02/28/11:12:19.546226,2.12344
2020/02/28/11:12:19.579218,2.1323808
2020/02/28/11:12:19.612993,2.145792
2020/02/28/11:12:19.645761,2.1189696
2020/02/28/11:12:19.679635,2.101088
2020/02/28/11:12:19.712152,2.101088
2020/02/28/11:12:19.745929,2.1189696
2020/02/28/11:12:19.779117,2.1189696
2020/02/28/11:12:19.812556,2.12344
2020/02/28/11:12:19.846043,2.1144992
2020/02/28/11:12:19.879257,2.1189696
2020/02/28/11:12:19.912220,2.1189696
2020/02/28/11:12:19.945717,2.1323808
2020/02/28/11:12:19.979712,2.145792
2020/02/28/11:12:20.012730,2.1368512
2020/02/28/11:12:20.046204,2.1323808
2020/02/28/11:12:20.079910,2.1189696
2020/02/28/11:12:20.112975,2.1055584
2020/02/28/11:12:20.146706,2.1189696
2020/02/28/11:12:20.180723,2.12344
2020/02/28/11:12:20.213555,2.12344
2020/02/28/11:12:20.246886,2.1323808
2020/02/28/11:12:20.280006,2.1368512
2020/02/28/11:12:20.313892,2.12344
2020/02/28/11:12:20.346516,2.1323808
2020/02/28/11:12:20.380261,2.1323808
2020/02/28/11:12:20.413117,2.145792
2020/02/28/11:12:20.446395,2.1368512
2020/02/28/11:12:20.480323,2.1368512
2020/02/28/11:12:20.513971,2.1323808
2020/02/28/11:12:20.547053,2.12344
2020/02/28/11:12:20.580955,2.1323808
2020/02/28/11:12:20.613976,2.1547328
2020/02/28/11:12:20.647126,2.168144
2020/02/28/11:12:20.680506,2.145792
2020/02/28/11:12:20.714391,2.145792
2020/02/28/11:12:20.747206,2.1368512
2020/02/28/11:12:20.781529,2.145792
2020/02/28/11:12:20.814462,2.1502624
2020/02/28/11:12:20.848510,2.1636736
2020/02/28/11:12:20.881664,2.1547328
2020/02/28/11:12:20.914382,2.1636736
2020/02/28/11:12:20.947547,2.1636736
2020/02/28/11:12:20.980784,2.1547328
2020/02/28/11:12:21.014621,2.1815552
2020/02/28/11:12:21.047564,2.1949664
2020/02/28/11:12:21.080916,2.1949664
2020/02/28/11:12:21.115075,2.1949664
2020/02/28/11:12:21.147842,2.1949664
2020/02/28/11:12:21.181401,2.1949664
2020/02/28/11:12:21.215195,2.1949664
2020/02/28/11:12:21.247797,2.2307296
2020/02/28/11:12:21.282337,2.1949664
2020/02/28/11:12:21.314781,2.1949664
2020/02/28/11:12:21.347529,2.2307296
2020/02/28/11:12:21.381346,2.2307296
2020/02/28/11:12:21.414161,2.2307296
2020/02/28/11:12:21.447885,2.2307296
2020/02/28/11:12:21.481645,2.2307296
2020/02/28/11:12:21.514544,2.2307296
2020/02/28/11:12:21.548414,2.2664928
2020/02/28/11:12:21.581316,2.2664928
2020/02/28/11:12:21.614314,2.302256
2020/02/28/11:12:21.648432,2.2664928
2020/02/28/11:12:21.681354,2.2664928
2020/02/28/11:12:21.715049,2.2664928
2020/02/28/11:12:21.747823,2.302256
2020/02/28/11:12:21.781128,2.302256
2020/02/28/11:12:21.814773,2.3380192
2020/02/28/11:12:21.848543,2.2664928
2020/02/28/11:12:21.881536,2.2664928
2020/02/28/11:12:21.915152,2.302256
2020/02/28/11:12:21.949053,2.3380192
2020/02/28/11:12:21.983034,2.3380192
2020/02/28/11:12:22.016245,2.3380192
2020/02/28/11:12:22.049048,2.302256
2020/02/28/11:12:22.082501,2.302256
2020/02/28/11:12:22.115685,2.3380192
2020/02/28/11:12:22.148836,2.3737824
2020/02/28/11:12:22.182640,2.3737824
2020/02/28/11:12:22.216125,2.3380192
2020/02/28/11:12:22.249617,2.302256
2020/02/28/11:12:22.282118,2.3380192
2020/02/28/11:12:22.315977,2.3380192
2020/02/28/11:12:22.350082,2.3737824
2020/02/28/11:12:22.382403,2.3737824
2020/02/28/11:12:22.415679,2.3737824
2020/02/28/11:12:22.449212,2.3737824
2020/02/28/11:12:22.483246,2.3737824
2020/02/28/11:12:22.516554,2.3737824
2020/02/28/11:12:22.549518,2.3737824
2020/02/28/11:12:22.582405,2.3737824
2020/02/28/11:12:22.616108,2.3737824
2020/02/28/11:12:22.649174,2.3737824
2020/02/28/11:12:22.683388,2.3737824
2020/02/28/11:12:22.716383,2.414016
2020/02/28/11:12:22.750591,2.414016
2020/02/28/11:12:22.783366,2.414016
2020/02/28/11:12:22.817367,2.3737824
2020/02/28/11:12:22.850154,2.3737824
2020/02/28/11:12:22.884382,2.414016
2020/02/28/11:12:22.917215,2.414016
2020/02/28/11:12:22.950782,2.414016
2020/02/28/11:12:22.983900,2.3737824
2020/02/28/11:12:23.017833,2.414016
2020/02/28/11:12:23.050537,2.414016
2020/02/28/11:12:23.083991,2.414016
2020/02/28/11:12:23.118664,2.414016
2020/02/28/11:12:23.151626,2.4497792
2020/02/28/11:12:23.184571,2.414016
2020/02/28/11:12:23.217368,2.414016
2020/02/28/11:12:23.251212,2.3737824
2020/02/28/11:12:23.284966,2.4497792
2020/02/28/11:12:23.317601,2.4497792
2020/02/28/11:12:23.351910,2.414016
2020/02/28/11:12:23.385446,2.414016
2020/02/28/11:12:23.418782,2.414016
2020/02/28/11:12:23.452462,2.4497792
2020/02/28/11:12:23.485268,2.4855424
2020/02/28/11:12:23.518866,2.4497792
2020/02/28/11:12:23.552445,2.4497792
2020/02/28/11:12:23.586564,2.3737824
2020/02/28/11:12:23.619841,2.3737824
2020/02/28/11:12:23.652673,2.414016
2020/02/28/11:12:23.686361,2.4497792
2020/02/28/11:12:23.719336,2.4497792
2020/02/28/11:12:23.753085,2.4497792
2020/02/28/11:12:23.786424,2.414016
2020/02/28/11:12:23.819996,2.414016
2020/02/28/11:12:23.852868,2.4497792
2020/02/28/11:12:23.886955,2.4497792
2020/02/28/11:12:23.919982,2.4497792
2020/02/28/11:12:23.954064,2.4497792
2020/02/28/11:12:23.986399,2.414016
2020/02/28/11:12:24.019992,2.414016
2020/02/28/11:12:24.053418,2.4497792
2020/02/28/11:12:24.087494,2.4497792
2020/02/28/11:12:24.120012,2.414016
2020/02/28/11:12:24.153527,2.3737824
2020/02/28/11:12:24.186575,2.414016
2020/02/28/11:12:24.220463,2.4497792
2020/02/28/11:12:24.254131,2.4497792
2020/02/28/11:12:24.287241,2.414016
2020/02/28/11:12:24.320462,2.414016
2020/02/28/11:12:24.354033,2.414016
2020/02/28/11:12:24.386694,2.4497792
2020/02/28/11:12:24.420426,2.4497792
2020/02/28/11:12:24.453969,2.414016
2020/02/28/11:12:24.488011,2.414016
2020/02/28/11:12:24.520825,2.414016
2020/02/28/11:12:24.554373,2.414016
2020/02/28/11:12:24.587954,2.414016
2020/02/28/11:12:24.620852,2.4497792
2020/02/28/11:12:24.654534,2.414016
2020/02/28/11:12:24.687951,2.3737824
2020/02/28/11:12:24.720743,2.3737824
2020/02/28/11:12:24.753879,2.3737824
2020/02/28/11:12:24.788016,2.3737824
2020/02/28/11:12:24.820835,2.414016
2020/02/28/11:12:24.855112,2.414016
2020/02/28/11:12:24.887145,2.3737824
2020/02/28/11:12:24.921131,2.3380192
2020/02/28/11:12:24.954807,2.3380192
2020/02/28/11:12:24.987767,2.3380192
2020/02/28/11:12:25.020550,2.3380192
2020/02/28/11:12:25.054912,2.3380192
2020/02/28/11:12:25.087922,2.302256
2020/02/28/11:12:25.121016,2.2664928
2020/02/28/11:12:25.154243,2.2664928
2020/02/28/11:12:25.188154,2.302256
2020/02/28/11:12:25.222021,2.3737824
2020/02/28/11:12:25.255090,2.414016
2020/02/28/11:12:25.288726,2.3737824
2020/02/28/11:12:25.322117,2.3737824
2020/02/28/11:12:25.354641,2.414016
2020/02/28/11:12:25.388606,2.3380192
2020/02/28/11:12:25.422199,2.3380192
2020/02/28/11:12:25.455806,2.3380192
2020/02/28/11:12:25.488319,2.302256
2020/02/28/11:12:25.523032,2.302256
2020/02/28/11:12:25.554668,2.302256
2020/02/28/11:12:25.588518,2.302256
2020/02/28/11:12:25.621576,2.2664928
2020/02/28/11:12:25.654924,2.2664928
2020/02/28/11:12:25.688536,2.2664928
2020/02/28/11:12:25.722498,2.2307296
2020/02/28/11:12:25.755503,2.2307296
2020/02/28/11:12:25.788734,2.2307296
2020/02/28/11:12:25.822564,2.1949664
2020/02/28/11:12:25.855323,2.1949664
2020/02/28/11:12:25.888791,2.2664928
2020/02/28/11:12:25.921719,2.302256
2020/02/28/11:12:25.955680,2.2664928
2020/02/28/11:12:25.988972,2.2664928
2020/02/28/11:12:26.022470,2.2664928
2020/02/28/11:12:26.055407,2.2307296
2020/02/28/11:12:26.088794,2.2307296
2020/02/28/11:12:26.122904,2.1949664
2020/02/28/11:12:26.155940,2.2307296
2020/02/28/11:12:26.189104,2.1949664
2020/02/28/11:12:26.222618,2.1949664
2020/02/28/11:12:26.255991,2.1949664
2020/02/28/11:12:26.288944,2.1189696
2020/02/28/11:12:26.323240,2.1547328
2020/02/28/11:12:26.356290,2.1189696
2020/02/28/11:12:26.389454,2.1189696
2020/02/28/11:12:26.423229,2.1189696
2020/02/28/11:12:26.455793,2.1547328
2020/02/28/11:12:26.490315,2.1949664
2020/02/28/11:12:26.522909,2.1547328
2020/02/28/11:12:26.556581,2.1949664
2020/02/28/11:12:26.589875,2.1547328
2020/02/28/11:12:26.624001,2.1547328
2020/02/28/11:12:26.656523,2.1547328
2020/02/28/11:12:26.690472,2.1189696
2020/02/28/11:12:26.724535,2.1189696
2020/02/28/11:12:26.757444,2.1189696
2020/02/28/11:12:26.790826,2.0832064
2020/02/28/11:12:26.824513,2.0474432
2020/02/28/11:12:26.858516,2.0832064
2020/02/28/11:12:26.891200,2.0832064
2020/02/28/11:12:26.925097,2.01168
2020/02/28/11:12:26.958112,2.0474432
2020/02/28/11:12:26.992033,2.0474432
2020/02/28/11:12:27.025378,2.0832064
2020/02/28/11:12:27.059714,2.0832064
2020/02/28/11:12:27.091240,2.0832064
2020/02/28/11:12:27.125313,2.0832064
2020/02/28/11:12:27.158535,2.0832064
2020/02/28/11:12:27.191849,2.0474432
2020/02/28/11:12:27.225697,2.0474432
2020/02/28/11:12:27.258166,2.01168
2020/02/28/11:12:27.291219,2.01168
2020/02/28/11:12:27.325380,2.01168
2020/02/28/11:12:27.359092,2.01168
2020/02/28/11:12:27.391965,1.9714464
2020/02/28/11:12:27.425836,1.9714464
2020/02/28/11:12:27.458701,2.01168
2020/02/28/11:12:27.492179,2.01168
2020/02/28/11:12:27.526229,2.01168
2020/02/28/11:12:27.560102,2.01168
2020/02/28/11:12:27.592679,1.9714464
2020/02/28/11:12:27.626920,1.9714464
2020/02/28/11:12:27.659788,1.9714464
2020/02/28/11:12:27.693222,1.9356832
2020/02/28/11:12:27.727141,1.9356832
2020/02/28/11:12:27.760539,1.89992
2020/02/28/11:12:27.793729,1.9356832
2020/02/28/11:12:27.827501,1.89992
2020/02/28/11:12:27.860283,1.9356832
2020/02/28/11:12:27.893655,1.89992
2020/02/28/11:12:27.927619,1.89992
2020/02/28/11:12:27.960108,1.89992
2020/02/28/11:12:27.994366,1.89992
2020/02/28/11:12:28.027355,1.89992
2020/02/28/11:12:28.060985,1.8641568
2020/02/28/11:12:28.093788,1.8641568
2020/02/28/11:12:28.127674,1.8194528
2020/02/28/11:12:28.160970,1.7971008
2020/02/28/11:12:28.194222,1.7926304
2020/02/28/11:12:28.227683,1.8373344
2020/02/28/11:12:28.260990,1.8373344
2020/02/28/11:12:28.294424,1.8283936
2020/02/28/11:12:28.327311,1.7345152
2020/02/28/11:12:28.361241,1.6585184
2020/02/28/11:12:28.394074,1.6585184
2020/02/28/11:12:28.428269,1.6898112
2020/02/28/11:12:28.461648,1.7345152
2020/02/28/11:12:28.494772,1.7255744
2020/02/28/11:12:28.528056,1.6764
2020/02/28/11:12:28.562058,1.6182848
2020/02/28/11:12:28.595338,1.6004032
2020/02/28/11:12:28.629400,1.6182848
2020/02/28/11:12:28.661690,1.6272256
2020/02/28/11:12:28.696711,1.6182848
2020/02/28/11:12:28.728451,1.5467584
2020/02/28/11:12:28.762200,1.5020544
2020/02/28/11:12:28.794937,1.4886432
2020/02/28/11:12:28.828536,1.5020544
2020/02/28/11:12:28.861490,1.497584
2020/02/28/11:12:28.895587,1.4797024
2020/02/28/11:12:28.928609,1.4394688
2020/02/28/11:12:28.961474,1.3992352
2020/02/28/11:12:28.995522,1.4037056
2020/02/28/11:12:29.029414,1.3947648
2020/02/28/11:12:29.062112,1.3813536
2020/02/28/11:12:29.095775,1.3679424
2020/02/28/11:12:29.128855,1.3232384
2020/02/28/11:12:29.162169,1.2874752
2020/02/28/11:12:29.196080,1.2651232
2020/02/28/11:12:29.229405,1.2606528
2020/02/28/11:12:29.262464,1.2472416
2020/02/28/11:12:29.295630,1.2338304
2020/02/28/11:12:29.329289,1.2248896
2020/02/28/11:12:29.363048,1.1935968
2020/02/28/11:12:29.395934,1.1891264
2020/02/28/11:12:29.429071,1.1801856
2020/02/28/11:12:29.462391,1.1578336
2020/02/28/11:12:29.495827,1.1444224
2020/02/28/11:12:29.529366,1.1131296
2020/02/28/11:12:29.562759,1.0863072
2020/02/28/11:12:29.595933,1.0818368
2020/02/28/11:12:29.629701,1.0594848
2020/02/28/11:12:29.662774,1.0237216
2020/02/28/11:12:29.696687,1.00584
2020/02/28/11:12:29.729728,0.983488
2020/02/28/11:12:29.763722,0.9745472
2020/02/28/11:12:29.796121,0.9700768
2020/02/28/11:12:29.829899,0.9566656
2020/02/28/11:12:29.863505,0.9209024
2020/02/28/11:12:29.896898,0.9030208
2020/02/28/11:12:29.930168,0.8761984
2020/02/28/11:12:29.962820,0.8672576
2020/02/28/11:12:29.996815,0.8583168
2020/02/28/11:12:30.029766,0.827024
2020/02/28/11:12:30.062869,0.7957312
2020/02/28/11:12:30.096712,0.7867904
2020/02/28/11:12:30.130768,0.7644384
2020/02/28/11:12:30.162778,0.7510272
2020/02/28/11:12:30.196243,0.7420864
2020/02/28/11:12:30.230622,0.7107936
2020/02/28/11:12:30.263401,0.6839712
2020/02/28/11:12:30.296777,0.6795008
2020/02/28/11:12:30.330456,0.6616192
2020/02/28/11:12:30.363281,0.6437376
2020/02/28/11:12:30.396381,0.6347968
2020/02/28/11:12:30.430341,0.6079744
2020/02/28/11:12:30.463620,0.581152
2020/02/28/11:12:30.496888,0.5766816
2020/02/28/11:12:30.529615,0.5632704
2020/02/28/11:12:30.563411,0.5453888
2020/02/28/11:12:30.597965,0.5319776
2020/02/28/11:12:30.631145,0.5051552
2020/02/28/11:12:30.664480,0.4828032
2020/02/28/11:12:30.697660,0.4738624
2020/02/28/11:12:30.731351,0.4604512
